video_name,noiseFlag,normFlag,SER,BER,symbolMSE,symbolNMSE,vertical_dimension,horizontal_dimension,status
1y_1x_0z_f5.mp4,1,0,0.000000,0.000000,1.837755e-02,0.035460,240.000000,240.000000,ok
1y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.875098e-03,0.005548,240.000000,240.000000,ok
1y_1x_1z_f5_dark.mp4,1,0,0.000000,0.000000,4.280244e-03,0.008259,240.000000,240.000000,ok
1y_3x_0z_f5.mp4,1,0,0.000000,0.000000,1.948674e-02,0.037600,240.000000,240.000000,ok
1y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.073679e-03,0.004001,240.000000,240.000000,ok
1y_3x_1z_f5_dark.mp4,1,0,0.000000,0.000000,2.639753e-03,0.005093,240.000000,240.000000,ok
1y_5x_0z_f5.mp4,1,0,0.000000,0.000000,1.937418e-02,0.037383,240.000000,240.000000,ok
1y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.618157e-03,0.005052,240.000000,240.000000,ok
1y_5x_0z_f5_dark_v1.mp4,1,0,0.114583,0.000000,1.145156e-01,0.220961,240.000000,240.000000,ok
1y_5x_0z_f5_dark_v2.mp4,1,0,0.000000,0.000000,8.108595e-03,0.015646,240.000000,240.000000,ok
1y_5x_0z_f5_dark_v3.mp4,1,0,0.000000,0.000000,8.961546e-03,0.017292,240.000000,240.000000,ok
1y_5x_1z_f5_dark.mp4,1,0,0.000000,0.000000,4.214457e-03,0.008132,240.000000,240.000000,ok
2y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,3.396452e-03,0.006554,240.000000,240.000000,ok
3y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,4.296550e-03,0.008290,240.000000,240.000000,ok
4y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.892483e-03,0.005581,240.000000,240.000000,ok
5y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.617418e-03,0.005050,240.000000,240.000000,ok
6y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.735180e-03,0.003348,240.000000,240.000000,ok
7y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,3.220243e-03,0.006214,240.000000,240.000000,ok
8y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.614494e-03,0.005045,240.000000,240.000000,ok
8y_1x_1z_f5_dark.mp4,1,0,0.000000,0.000000,1.123587e-03,0.002168,240.000000,240.000000,ok
8y_3x_0z_f5.mp4,1,0,0.000000,0.000000,1.539658e-02,0.029708,240.000000,240.000000,ok
8y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.643722e-03,0.005101,240.000000,240.000000,ok
8y_3x_1z_f5_dark.mp4,1,0,0.000000,0.000000,1.638865e-03,0.003162,240.000000,240.000000,ok
8y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,4.274181e-03,0.008247,240.000000,240.000000,ok
8y_5x_1z_f5_dark.mp4,1,0,0.000000,0.000000,3.003328e-03,0.005795,240.000000,240.000000,ok
