video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,199,483,200,483,370,315,366,167,170,171,168,3,3,3,1,-0.339433229985825,-0.106129447142893,1.24387536420424,1.29371724068426,0.00935275931573876,0.717748034697964,0.00612463579575917,0.0105667700141753,0.00787055285710703,0.00612463579575917,-0.339433229985825,-0.106129447142893,1.24387536420424,1.29371724068426,0.00935275931573876,0.0105667700141753,0.00787055285710703,0.00612463579575917
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,811,230,957,229,954,373,810,370,140,144,146,144,4,2,1,1,0.414891265197291,-0.101047032582821,1.49435852627011,1.55417266407789,0.00966266407788985,0.625613565330742,0.00564147372989399,0.0648912651972909,0.0129529674171788,0.00564147372989399,0.414891265197291,-0.101047032582821,1.49435852627011,1.55417266407789,0.00966266407788985,0.0648912651972909,0.0129529674171788,0.00564147372989399
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,693,231,835,230,834,372,693,370,139,142,142,141,3,1,0,1,0.211914744898142,-0.101103966875935,1.49815856941648,1.516446164669,0.00197616466900419,0.130485560559416,0.0018414305835186,0.0369147448981417,0.0128960331240653,0.0018414305835186,0.211914744898142,-0.101103966875935,1.49815856941648,1.516446164669,0.00197616466900419,0.0369147448981417,0.0128960331240653,0.0018414305835186
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,582,232,722,231,721,372,583,371,139,141,140,138,2,2,1,1,0.0201251353136,-0.0996109497186203,1.50460048669994,1.50802850999341,0.00369850999340704,0.245857623886185,0.00460048669994095,0.0201251353136,0.0143890502813798,0.00460048669994095,0.0201251353136,-0.0996109497186203,1.50460048669994,1.50802850999341,0.00369850999340704,0.0201251353136,0.0143890502813798,0.00460048669994095
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,479,231,619,232,618,372,480,369,138,140,140,138,2,2,1,1,-0.156991156797249,-0.10031848304504,1.50653899165958,1.51801507065763,0.00354507065762522,0.234079952565928,0.00653899165958483,0.0180088432027514,0.01368151695496,0.00653899165958483,-0.156991156797249,-0.10031848304504,1.50653899165958,1.51801507065763,0.00354507065762522,0.0180088432027514,0.01368151695496,0.00653899165958483
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,362,228,503,229,502,370,363,367,139,141,141,139,2,2,1,1,-0.352040196024747,-0.103590076142674,1.4984704601982,1.54274979292788,0.00176020707212388,0.113965404699476,0.00152953980179604,0.00204019602474714,0.0104099238573257,0.00152953980179604,-0.352040196024747,-0.103590076142674,1.4984704601982,1.54274979292788,0.00176020707212388,0.00204019602474714,0.0104099238573257,0.00152953980179604
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,790,249,913,248,912,370,790,368,119,122,123,122,3,1,0,1,0.424862967770332,-0.102761574538714,1.757645210336,1.81118336123138,0.0228933612313755,1.28018169488033,0.00764521033600341,0.0748629677703318,0.0112384254612859,0.00764521033600341,0.424862967770332,-0.102761574538714,1.757645210336,1.81118336123138,0.0228933612313755,0.0748629677703318,0.0112384254612859,0.00764521033600341
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,251,803,250,802,370,683,369,118,120,121,119,2,2,1,1,0.206670070157769,-0.0997480953135741,1.76135344855271,1.77623989684565,0.0138198968456493,0.78414321476432,0.0113534485527145,0.0316700701577693,0.014251904686426,0.0113534485527145,0.206670070157769,-0.0997480953135741,1.76135344855271,1.77623989684565,0.0138198968456493,0.0316700701577693,0.014251904686426,0.0113534485527145
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,252,706,250,706,370,588,368,116,120,119,118,4,1,1,2,0.0117602301941967,-0.0993066680729482,1.74852060826947,1.75137786753202,0.00233213246798081,0.132982788943486,0.00147939173053158,0.0117602301941967,0.0146933319270518,0.00147939173053158,0.0117602301941967,-0.0993066680729482,1.74852060826947,1.75137786753202,0.00233213246798081,0.0117602301941967,0.0146933319270518,0.00147939173053158
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,251,620,251,620,370,503,369,118,119,119,117,1,2,2,0,-0.160272276877246,-0.0994680851730886,1.77321634411293,1.78322104791656,0.0208010479165579,1.18025487208259,0.0232163441129258,0.0147277231227542,0.0145319148269114,0.0232163441129258,-0.160272276877246,-0.0994680851730886,1.77321634411293,1.78322104791656,0.0208010479165579,0.0147277231227542,0.0145319148269114,0.0232163441129258
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,250,526,250,526,370,407,368,118,120,120,119,2,1,1,0,-0.344830223217114,-0.099658034263386,1.74617980174425,1.78268996369442,0.00560003630558281,0.31315034505493,0.00382019825574798,0.0051697767828861,0.014341965736614,0.00382019825574798,-0.344830223217114,-0.099658034263386,1.74617980174425,1.78268996369442,0.00560003630558281,0.0051697767828861,0.014341965736614,0.00382019825574798
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,770,263,876,262,875,367,770,366,103,105,106,105,2,1,0,1,0.424832083384486,-0.105234106346164,2.02847623590967,2.07515598350137,0.0415659835013691,2.04397068737401,0.0284762359096682,0.0748320833844856,0.00876589365383609,0.0284762359096682,0.424832083384486,-0.105234106346164,2.02847623590967,2.07515598350137,0.0415659835013691,0.0748320833844856,0.00876589365383609,0.0284762359096682
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,685,262,789,261,788,366,685,364,102,105,104,103,3,1,0,1,0.223704081906529,-0.107768994452788,2.02547009743398,2.04063391817989,0.0297539181798916,1.4796466313202,0.0254700974339777,0.0487040819065294,0.00623100554721188,0.0254700974339777,0.223704081906529,-0.107768994452788,2.02547009743398,2.04063391817989,0.0297539181798916,0.0487040819065294,0.00623100554721188,0.0254700974339777
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,263,709,262,709,366,607,365,102,104,104,102,2,2,2,1,0.0396424703521553,-0.104970712791344,2.02018929348254,2.02330303155534,0.0200530315553356,1.00102491228432,0.0201892934825358,0.0396424703521553,0.00902928720865633,0.0201892934825358,0.0396424703521553,-0.104970712791344,2.02018929348254,2.02330303155534,0.0200530315553356,0.0396424703521553,0.00902928720865633,0.0201892934825358
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,529,263,631,262,632,366,530,365,102,104,102,102,2,0,1,1,-0.138601230691493,-0.106041465289217,2.02265971078409,2.03017422876438,0.0192942287643798,0.959491802811695,0.0226597107840862,0.0363987693085071,0.00795853471078255,0.0226597107840862,-0.138601230691493,-0.106041465289217,2.02265971078409,2.03017422876438,0.0192942287643798,0.0363987693085071,0.00795853471078255,0.0226597107840862
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,262,541,262,541,366,439,365,103,104,104,102,1,2,2,0,-0.346378383897083,-0.105215696777091,2.02291544158425,2.05505114570889,0.0214611457088925,1.05533296824298,0.0229154415842467,0.00362161610291717,0.00878430322290927,0.0229154415842467,-0.346378383897083,-0.105215696777091,2.02291544158425,2.05505114570889,0.0214611457088925,0.00362161610291717,0.00878430322290927,0.0229154415842467
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,275,847,274,846,367,754,365,90,93,94,92,3,2,1,1,0.41651884715477,-0.102409141398785,2.27507109240437,2.31515097947654,0.0352409794765385,1.54571800976962,0.0250710924043673,0.0665188471547705,0.0115908586012146,0.0250710924043673,0.41651884715477,-0.102409141398785,2.27507109240437,2.31515097947654,0.0352409794765385,0.0665188471547705,0.0115908586012146,0.0250710924043673
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,680,275,772,274,772,366,681,365,90,92,92,91,2,1,1,1,0.226484393835186,-0.104405539064682,2.29571345645993,2.30921977546735,0.0495497754673493,2.19278812691009,0.0457134564599295,0.0514843938351858,0.00959446093531757,0.0457134564599295,0.226484393835186,-0.104405539064682,2.29571345645993,2.30921977546735,0.0495497754673493,0.0514843938351858,0.00959446093531757,0.0457134564599295
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,275,707,274,707,366,617,365,90,92,92,90,2,2,2,1,0.0549045539851487,-0.102359497437053,2.26879817824729,2.27176960768078,0.0188796076807778,0.838017288051249,0.0187981782472852,0.0549045539851487,0.0116405025629469,0.0187981782472852,0.0549045539851487,-0.102359497437053,2.26879817824729,2.27176960768078,0.0188796076807778,0.0549045539851487,0.0116405025629469,0.0187981782472852
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,542,275,633,274,633,366,544,365,90,92,91,89,2,2,2,1,-0.135727346675705,-0.101857646191806,2.26211864595143,2.26847474332083,0.0088047433208307,0.389647307829493,0.0121186459514333,0.0392726533242945,0.0121423538081944,0.0121186459514333,-0.135727346675705,-0.101857646191806,2.26211864595143,2.26847474332083,0.0088047433208307,0.0392726533242945,0.0121423538081944,0.0121186459514333
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,274,539,273,540,365,449,364,90,92,92,91,2,1,2,1,-0.373876435093716,-0.103901974087966,2.24164133332695,2.2749802364455,0.00492976355450381,0.216226235005058,0.00835866667304597,0.0238764350937164,0.0100980259120338,0.00835866667304597,-0.373876435093716,-0.103901974087966,2.24164133332695,2.2749802364455,0.00492976355450381,0.0238764350937164,0.0100980259120338,0.00835866667304597
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,757,283,841,283,840,366,758,364,81,83,84,82,2,2,1,0,0.461826475504834,-0.103234637418799,2.53434540820281,2.57814812063211,0.0511981206321086,2.02608364360627,0.0343454082028094,0.111826475504834,0.0107653625812014,0.0343454082028094,0.461826475504834,-0.103234637418799,2.53434540820281,2.57814812063211,0.0511981206321086,0.111826475504834,0.0107653625812014,0.0343454082028094
8y_1x_1z_f5_dark.mp4,2.5,0.35,0.126,2.52752,5,761,381,844,381,844,465,762,462,81,84,83,82,3,1,1,0,0.469686183680827,0.178912662603502,2.52590089407367,2.57542038872544,0.0479003887254366,1.89515369711957,0.0259008940736658,0.119686183680827,0.0529126626035016,0.0259008940736658,0.469686183680827,0.178912662603502,2.52590089407367,2.57542038872544,0.0479003887254366,0.119686183680827,0.0529126626035016,0.0259008940736658
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,284,765,283,765,366,684,364,80,83,82,81,3,1,1,1,0.242042232763383,-0.102350832043053,2.51953883410864,2.53320667768,0.0244966776799953,0.976465102781721,0.0195388341086415,0.0670422327633831,0.0116491679569465,0.0195388341086415,0.242042232763383,-0.102350832043053,2.51953883410864,2.53320667768,0.0244966776799953,0.0670422327633831,0.0116491679569465,0.0195388341086415
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,285,697,284,697,366,616,364,79,82,82,81,3,1,1,1,0.0444606447878381,-0.0995843704799851,2.49073298520048,2.49311945147931,0.00948054852068614,0.378827959749306,0.00926701479952463,0.0444606447878381,0.0144156295200149,0.00926701479952463,0.0444606447878381,-0.0995843704799851,2.49073298520048,2.49311945147931,0.00948054852068614,0.0444606447878381,0.0144156295200149,0.00926701479952463
8y_3x_1z_f5_dark.mp4,2.5,0,0.126,2.50317,5,598,381,679,381,679,463,599,462,81,82,81,80,1,1,1,0,-0.00412034184746353,0.180153475382975,2.55410422334831,2.56045320903061,0.0572832090306141,2.2884266362498,0.0541042233483084,0.00412034184746353,0.0541534753829747,0.0541042233483084,-0.00412034184746353,0.180153475382975,2.55410422334831,2.56045320903061,0.0572832090306141,0.00412034184746353,0.0541534753829747,0.0541042233483084
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,284,634,283,634,365,554,364,80,82,82,80,2,2,2,1,-0.134028012471318,-0.100941667631507,2.49355742755731,2.49919614534704,0.00951385465296495,0.379232938560653,0.0064425724426882,0.0409719875286818,0.0130583323684935,0.0064425724426882,-0.134028012471318,-0.100941667631507,2.49355742755731,2.49919614534704,0.00951385465296495,0.0409719875286818,0.0130583323684935,0.0064425724426882
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,462,281,544,281,545,363,463,362,81,82,82,82,1,0,1,0,-0.395291198497468,-0.11060792802495,2.54079927458252,2.57374245002692,0.0467924500269237,1.85173628393612,0.0407992745825188,0.0452911984974683,0.00339207197505022,0.0407992745825188,-0.395291198497468,-0.11060792802495,2.54079927458252,2.57374245002692,0.0467924500269237,0.0452911984974683,0.00339207197505022,0.0407992745825188
8y_5x_1z_f5_dark.mp4,2.5,-0.35,0.126,2.52752,5,451,380,534,379,534,461,452,460,80,82,83,82,2,1,1,1,-0.411931016342184,0.166763103386304,2.45731063859833,2.49717293543004,0.0303470645699648,1.20066565526543,0.0426893614016719,0.0619310163421841,0.0407631033863039,0.0426893614016719,-0.411931016342184,0.166763103386304,2.45731063859833,2.49717293543004,0.0303470645699648,0.0619310163421841,0.0407631033863039,0.0426893614016719
