video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,error_3d_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs,error_builtin_3d_abs
3y_1x_0z_f5_dark.mp4,1.25,0.35,-0.114,1.30307,5,828,201,1005,200,1003,374,827,372,171,174,177,176,3,1,1,1,0.365818551288713,-0.108487305279248,1.22915898191594,1.28702156574719,0.0160484342528051,1.23158650362644,0.0208410180840579,0.0158185512887135,0.00551269472075218,0.0208410180840579,0.0267388182748957,0.365818551288713,-0.108487305279248,1.22915898191594,1.28702156574719,0.0160484342528051,0.0158185512887135,0.00551269472075218,0.0208410180840579,0.0267388182748957
3y_2x_0z_f5_dark.mp4,1.25,0.175,-0.114,1.26733,5,704,203,877,202,875,374,703,372,169,172,173,172,3,1,1,1,0.190611521259962,-0.107875467390965,1.23144962872295,1.25077498239441,0.016555017605588,1.30629099015947,0.0185503712770523,0.0156115212599619,0.00612453260903521,0.0185503712770523,0.0250069144487253,0.190611521259962,-0.107875467390965,1.23144962872295,1.25077498239441,0.016555017605588,0.0156115212599619,0.00612453260903521,0.0185503712770523,0.0250069144487253
3y_3x_0z_f5_dark.mp4,1.25,0,-0.114,1.25519,5,563,204,734,203,733,374,564,372,168,171,171,169,3,2,1,1,-0.00986800607407841,-0.106893805677086,1.22809834106167,1.23278108298044,0.0224089170195592,1.78530079267355,0.0219016589383325,0.00986800607407841,0.00710619432291409,0.0219016589383325,0.0250511118692186,-0.00986800607407841,-0.106893805677086,1.22809834106167,1.23278108298044,0.0224089170195592,0.00986800607407841,0.00710619432291409,0.0219016589383325,0.0250511118692186
3y_4x_0z_f5_dark.mp4,1.25,-0.175,-0.114,1.26733,5,458,203,626,203,627,373,459,372,169,170,168,168,1,0,1,0,-0.160376256462363,-0.108697202073114,1.23515678082341,1.2502591325759,0.0170708674240967,1.34699465996202,0.0148432191765915,0.0146237435376373,0.00530279792688615,0.0148432191765915,0.0215010394267884,-0.160376256462363,-0.108697202073114,1.23515678082341,1.2502591325759,0.0170708674240967,0.0146237435376373,0.00530279792688615,0.0148432191765915,0.0215010394267884
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,198,483,199,484,370,313,369,171,171,171,171,0,0,1,1,-0.362929188321141,-0.113244787469985,1.23420834415315,1.29143804125549,0.01163195874451,0.892658011043916,0.0157916558468534,0.0129291883211413,0.00075521253001451,0.0157916558468534,0.020423286978214,-0.362929188321141,-0.113244787469985,1.23420834415315,1.29143804125549,0.01163195874451,0.0129291883211413,0.00075521253001451,0.0157916558468534,0.020423286978214
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,810,230,956,228,955,373,809,371,141,145,146,146,4,0,1,2,0.386884715683113,-0.108785488686083,1.48785169924325,1.54117382041057,0.00333617958943,0.216002459642864,0.0121483007567458,0.0368847156831129,0.00521451131391688,0.0121483007567458,0.0391823249762363,0.386884715683113,-0.108785488686083,1.48785169924325,1.54117382041057,0.00333617958943,0.0368847156831129,0.00521451131391688,0.0121483007567458,0.0391823249762363
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,692,231,835,229,834,372,692,370,139,143,143,142,4,1,0,2,0.184741789830441,-0.108761711141763,1.48627021258761,1.50165168516053,0.0128183148394665,0.846389485395319,0.0137297874123861,0.00974178983044061,0.00523828885823702,0.0137297874123861,0.017630916075239,0.184741789830441,-0.108761711141763,1.48627021258761,1.50165168516053,0.0128183148394665,0.00974178983044061,0.00523828885823702,0.0137297874123861,0.017630916075239
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,581,232,722,231,722,372,582,371,139,141,141,140,2,1,1,1,-0.00590227168186407,-0.107103363068952,1.48369107491307,1.48756350216331,0.0167664978366884,1.11454919044946,0.0163089250869335,0.00590227168186407,0.00689663693104831,0.0163089250869335,0.0186649792246453,-0.00590227168186407,-0.107103363068952,1.48369107491307,1.48756350216331,0.0167664978366884,0.00590227168186407,0.00689663693104831,0.0163089250869335,0.0186649792246453
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,478,231,619,231,619,372,479,370,139,141,141,140,2,1,1,0,-0.181751629007763,-0.107254547889959,1.47643378267544,1.49144021245083,0.0230297875491703,1.52064996660022,0.0235662173245559,0.00675162900776338,0.00674545211004067,0.0235662173245559,0.0254254246260613,-0.181751629007763,-0.107254547889959,1.47643378267544,1.49144021245083,0.0230297875491703,0.00675162900776338,0.00674545211004067,0.0235662173245559,0.0254254246260613
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,361,228,503,229,503,370,362,368,140,141,142,141,1,1,1,1,-0.378904182218975,-0.1109635687996,1.48140470800192,1.53311486907995,0.0113951309200491,0.737782916267882,0.0185952919980774,0.0289041822189751,0.00303643120039954,0.0185952919980774,0.0345029933292205,-0.378904182218975,-0.1109635687996,1.48140470800192,1.53311486907995,0.0113951309200491,0.0289041822189751,0.00303643120039954,0.0185952919980774,0.0345029933292205
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,789,249,914,248,912,370,789,368,119,122,125,123,3,2,0,1,0.393140445587734,-0.110692402874465,1.74875832405257,1.79581956052222,0.00752956052221876,0.421048069508791,0.00124167594742541,0.043140445587734,0.00330759712553466,0.00124167594742541,0.0432848703753575,0.393140445587734,-0.110692402874465,1.74875832405257,1.79581956052222,0.00752956052221876,0.043140445587734,0.00330759712553466,0.00124167594742541,0.0432848703753575
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,250,803,250,802,371,682,369,119,121,121,120,2,1,0,0,0.175850505310597,-0.10880934895854,1.7444282385311,1.7566424661904,0.00577753380960111,0.327818216407049,0.00557176146890082,0.000850505310596716,0.0051906510414602,0.00557176146890082,0.00766229361117759,0.175850505310597,-0.10880934895854,1.7444282385311,1.7566424661904,0.00577753380960111,0.000850505310596716,0.0051906510414602,0.00557176146890082,0.00766229361117759
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,250,707,250,707,370,588,369,119,120,120,119,1,1,1,0,-0.0155104062529829,-0.109252676744035,1.74122582609789,1.74471891648717,0.0089910835128324,0.512689299418513,0.00877417390210766,0.0155104062529829,0.00474732325596469,0.00877417390210766,0.0184416893991201,-0.0155104062529829,-0.109252676744035,1.74122582609789,1.74471891648717,0.0089910835128324,0.0155104062529829,0.00474732325596469,0.00877417390210766,0.0184416893991201
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,250,620,250,621,370,502,369,119,120,119,119,1,0,1,0,-0.189099980551225,-0.109441758140405,1.73834201210512,1.75201862208112,0.0104013779188792,0.590175889905878,0.0116579878948755,0.0140999805512252,0.00455824185959514,0.0116579878948755,0.0188545936618257,-0.189099980551225,-0.109441758140405,1.73834201210512,1.75201862208112,0.0104013779188792,0.0140999805512252,0.00455824185959514,0.0116579878948755,0.0188545936618257
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,249,527,250,526,370,406,368,119,120,121,120,1,1,0,1,-0.376227685943705,-0.109184604211922,1.73123695640861,1.77500702778959,0.0132829722104102,0.742775065029173,0.018763043591385,0.0262276859437048,0.00481539578807817,0.018763043591385,0.0326056950757022,-0.376227685943705,-0.109184604211922,1.73123695640861,1.77500702778959,0.0132829722104102,0.0262276859437048,0.00481539578807817,0.018763043591385,0.0326056950757022
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,769,263,877,262,875,368,769,366,103,106,108,106,3,2,0,1,0.386886528312809,-0.113605404294681,2.00947402623446,2.04953000363152,0.0159400036315218,0.783835661638866,0.00947402623445948,0.0368865283128088,0.000394595705318732,0.00947402623445948,0.0380858090347773,0.386886528312809,-0.113605404294681,2.00947402623446,2.04953000363152,0.0159400036315218,0.0368865283128088,0.000394595705318732,0.00947402623445948,0.0380858090347773
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,684,261,790,261,789,366,684,364,103,105,106,105,2,1,0,0,0.188982544143725,-0.117911037729382,1.99968788662657,2.01205592833065,0.00117592833064784,0.0584782946097149,0.000312113373426959,0.0139825441437252,0.00391103772938231,0.000312113373426959,0.0145225745517022,0.188982544143725,-0.117911037729382,1.99968788662657,2.01205592833065,0.00117592833064784,0.0139825441437252,0.00391103772938231,0.000312113373426959,0.0145225745517022
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,262,709,261,709,366,606,365,103,105,104,103,2,1,1,1,0.00481850773078029,-0.116604754570487,1.99506768538142,1.99847816001536,0.00477183998464104,0.238204916243157,0.00493231461857935,0.00481850773078029,0.00260475457048705,0.00493231461857935,0.00737092196544734,0.00481850773078029,-0.116604754570487,1.99506768538142,1.99847816001536,0.00477183998464104,0.00481850773078029,0.00260475457048705,0.00493231461857935,0.00737092196544734
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,528,263,632,262,632,366,529,365,102,104,104,103,2,1,1,1,-0.172604240487874,-0.114894420215979,1.98654570715708,1.99733742724042,0.0135425727595797,0.673464988441862,0.0134542928429211,0.00239575951212551,0.000894420215978645,0.0134542928429211,0.0136951687490797,-0.172604240487874,-0.114894420215979,1.98654570715708,1.99733742724042,0.0135425727595797,0.00239575951212551,0.000894420215978645,0.0134542928429211,0.0136951687490797
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,261,542,262,542,366,438,365,104,104,105,104,0,1,1,1,-0.382019089838344,-0.116965207376507,2.00719569675755,2.04657128139227,0.0129812813922685,0.638343097294367,0.0071956967575546,0.0320190898383442,0.0029652073765068,0.0071956967575546,0.0329513675086229,-0.382019089838344,-0.116965207376507,2.00719569675755,2.04657128139227,0.0129812813922685,0.0320190898383442,0.0029652073765068,0.0071956967575546,0.0329513675086229
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,274,847,273,846,367,753,365,91,94,94,93,3,1,0,1,0.378792380958116,-0.116247803926001,2.27295995559135,2.30723734789279,0.027327347892788,1.19861520379261,0.0229599555913453,0.028792380958116,0.00224780392600071,0.0229599555913453,0.036894625414599,0.378792380958116,-0.116247803926001,2.27295995559135,2.30723734789279,0.027327347892788,0.028792380958116,0.00224780392600071,0.0229599555913453,0.036894625414599
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,679,274,771,273,771,367,680,365,91,94,92,91,3,1,1,1,0.182289449204505,-0.115298508472583,2.2507055853562,2.26101720942165,0.00134720942165334,0.0596197418938756,0.000705585356200356,0.00728944920450481,0.00129850847258277,0.000705585356200356,0.00743774459451986,0.182289449204505,-0.115298508472583,2.2507055853562,2.26101720942165,0.00134720942165334,0.00728944920450481,0.00129850847258277,0.000705585356200356,0.00743774459451986
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,274,707,273,707,366,616,365,91,93,92,91,2,1,1,1,0.0158723365964972,-0.115821020512633,2.24648157849009,2.24952126514886,0.00336873485113953,0.149529486621164,0.00351842150991377,0.0158723365964972,0.0018210205126334,0.00351842150991377,0.0163592932201045,0.0158723365964972,-0.115821020512633,2.24648157849009,2.24952126514886,0.00336873485113953,0.0158723365964972,0.0018210205126334,0.00351842150991377,0.0163592932201045
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,541,275,633,273,634,366,543,365,90,93,92,91,3,1,2,2,-0.171889008175866,-0.112156377957022,2.18914303490206,2.19874330277737,0.0609266972226332,2.69626526097321,0.06085696509794,0.00311099182413385,0.00184362204297804,0.06085696509794,0.060964312620574,-0.171889008175866,-0.112156377957022,2.18914303490206,2.19874330277737,0.0609266972226332,0.00311099182413385,0.00184362204297804,0.06085696509794,0.060964312620574
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,272,540,273,540,365,448,364,92,92,93,92,0,1,1,1,-0.42088953532169,-0.119099623426246,2.265230059687,2.30707605955095,0.0271660595509529,1.19154087446228,0.0152300596870001,0.0708895353216904,0.00509962342624588,0.0152300596870001,0.0726862235591057,-0.42088953532169,-0.119099623426246,2.265230059687,2.30707605955095,0.0271660595509529,0.0708895353216904,0.00509962342624588,0.0152300596870001,0.0726862235591057
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,756,283,841,282,840,366,757,365,82,84,85,83,2,2,1,1,0.415234057925437,-0.115377855596182,2.50822660005394,2.54498173856736,0.0180317385673647,0.713577180686786,0.00822660005394393,0.0652340579254369,0.00137785559618192,0.00822660005394393,0.0657651712375991,0.415234057925437,-0.115377855596182,2.50822660005394,2.54498173856736,0.0180317385673647,0.0652340579254369,0.00137785559618192,0.00822660005394393,0.0657651712375991
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,283,766,283,766,366,683,365,82,83,83,83,1,0,0,0,0.203665483877759,-0.11697472324388,2.52327246815597,2.53417968261034,0.02546968261034,1.01525017281152,0.023272468155966,0.028665483877759,0.00297472324387998,0.023272468155966,0.0370427687733273,0.203665483877759,-0.11697472324388,2.52327246815597,2.53417968261034,0.02546968261034,0.028665483877759,0.00297472324387998,0.023272468155966,0.0370427687733273
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,284,697,283,697,366,616,365,81,83,82,81,2,1,1,1,0.00315219366342763,-0.114568323088072,2.5008542102524,2.50347910275226,0.000879102752257666,0.0351275774098004,0.000854210252398069,0.00315219366342763,0.000568323088072309,0.000854210252398069,0.00331496473276735,0.00315219366342763,-0.114568323088072,2.5008542102524,2.50347910275226,0.000879102752257666,0.00315219366342763,0.000568323088072309,0.000854210252398069,0.00331496473276735
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,283,634,283,634,366,553,365,82,83,82,81,1,1,1,0,-0.179554172966451,-0.115587934934833,2.50803352939162,2.51710795483323,0.00839795483323336,0.334751917648248,0.00803352939161828,0.00455417296645125,0.00158793493483263,0.00803352939161828,0.00937014531646185,-0.179554172966451,-0.115587934934833,2.50803352939162,2.51710795483323,0.00839795483323336,0.00455417296645125,0.00158793493483263,0.00803352939161828,0.00937014531646185
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,461,281,545,281,545,364,462,362,81,83,84,83,2,1,1,0,-0.423495709560684,-0.117234784520708,2.41223777911337,2.45193468789439,0.0750153121056125,2.96861085916273,0.087762220886626,0.0734957095606837,0.00323478452070845,0.087762220886626,0.11451764304978,-0.423495709560684,-0.117234784520708,2.41223777911337,2.45193468789439,0.0750153121056125,0.0734957095606837,0.00323478452070845,0.087762220886626,0.11451764304978
