video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs
1y_1x_0z_f5_dark.mp4,0.75,0.35,-0.114,0.83546,5,937.5496,86.2875,1238.213,85.7575,1234.5756,382.2466,936.8285,378.4145,292.1271,296.4892,300.6633,297.7471,4.3621,2.9162,0.7211,0.53,0.367975189837172,-0.10374806681445,0.720733577826339,0.815859235352394,0.0196007646476055,2.34610449903113,0.0292664221736608,0.0179751898371716,0.0102519331855501,0.0292664221736608,0.367975189837172,-0.10374806681445,0.720733577826339,0.815859235352394,0.0196007646476055,0.0179751898371716,0.0102519331855501,0.0292664221736608
1y_1x_1z_f5_dark.mp4,0.75,0.35,0.126,0.83718,5,944.2712,392.8507,1242.1965,393.9007,1239.7746,689.1326,944.1299,682.4887,289.638,295.232,297.9252,295.6447,5.594,2.2805,0.1414,1.05,0.376842401887833,0.146208266743179,0.732546786729349,0.836667106961981,0.00051289303801938,0.0612643682385365,0.0174532132706507,0.0268424018878331,0.0202082667431789,0.0174532132706507,0.376842401887833,0.146208266743179,0.732546786729349,0.836667106961981,0.00051289303801938,0.0268424018878331,0.0202082667431789,0.0174532132706507
1y_2x_0z_f5_dark.mp4,0.75,0.175,-0.114,0.77854,5,721.997,88.3697,1017.9991,85.8031,1014.0751,380.0954,719.5441,376.3965,288.0268,294.2923,296.0021,294.5309,6.2655,1.4711,2.4529,2.5666,0.188734605944236,-0.104864455264362,0.725830518498846,0.757262997275795,0.0212770027242049,2.73293635833802,0.0241694815011541,0.0137346059442356,0.00913554473563767,0.0241694815011541,0.188734605944236,-0.104864455264362,0.725830518498846,0.757262997275795,0.0212770027242049,0.0137346059442356,0.00913554473563767,0.0241694815011541
1y_3x_0z_f5_dark.mp4,0.75,0,-0.114,0.75861,5,512.9667,90.5115,802.0329,88.8183,798.4924,379.0806,513.083,376.4187,285.9072,290.2623,289.0662,285.4094,4.355,3.6568,0.1163,1.6931,0.0136188490862477,-0.104868429123508,0.735447632099036,0.743011493879701,0.0155985061202987,2.05619568952409,0.0145523679009638,0.0136188490862477,0.00913157087649223,0.0145523679009638,0.0136188490862477,-0.104868429123508,0.735447632099036,0.743011493879701,0.0155985061202987,0.0136188490862477,0.00913157087649223,0.0145523679009638
1y_3x_1z_f5_dark.mp4,0.75,0,0.126,0.76051,5,477.3773,389.9672,764,390.0827,764,679.5646,475.7047,671.0742,281.107,289.4819,286.6227,288.2953,8.3749,1.6726,1.6726,0.1155,-0.0175951004730972,0.143498285823888,0.741927178066079,0.755881791782385,0.00462820821761545,0.608566385401303,0.00807282193392078,0.0175951004730972,0.0174982858238877,0.00807282193392078,-0.0175951004730972,0.143498285823888,0.741927178066079,0.755881791782385,0.00462820821761545,0.0175951004730972,0.0174982858238877,0.00807282193392078
1y_4x_0z_f5_dark.mp4,0.75,-0.175,-0.114,0.77854,5,305.1543,89,581.9801,89,582.008,378.231,283.2984,376.1587,287.1587,289.231,276.8258,298.7096,2.0723,21.8838,21.8559,0,-0.163274217446145,-0.107292854487733,0.719403314506428,0.745460499040433,0.0330795009595668,4.24891475833827,0.0305966854935716,0.0117257825538555,0.00670714551226705,0.0305966854935716,-0.163274217446145,-0.107292854487733,0.719403314506428,0.745460499040433,0.0330795009595668,0.0117257825538555,0.00670714551226705,0.0305966854935716
1y_5x_0z_f5_dark.mp4,0.75,-0.35,-0.114,0.83546,5,85.9188,86,362.1254,86,361.2642,376.1527,69.6183,372.7594,286.7594,290.1527,276.2066,291.6459,3.3933,15.4393,16.3005,0,-0.345298154831902,-0.110562242214009,0.740358289384572,0.824369590532156,0.0110904094678443,1.32746145450941,0.0096417106154284,0.00470184516809841,0.00343775778599149,0.0096417106154284,-0.345298154831902,-0.110562242214009,0.740358289384572,0.824369590532156,0.0110904094678443,0.00470184516809841,0.00343775778599149,0.0096417106154284
1y_5x_1z_f5_dark.mp4,0.75,-0.35,0.126,0.83718,5,46.9739,387.885,340.1907,389.8179,336.7282,683.0236,45.7368,666.1232,278.2381,293.2057,293.2168,290.9914,14.9675,2.2254,1.2371,1.9328,-0.360073050801288,0.135383270690816,0.724819408383644,0.820575655662478,0.0166043443375223,1.9833661025732,0.0251805916163564,0.0100730508012885,0.0093832706908164,0.0251805916163564,-0.360073050801288,0.135383270690816,0.724819408383644,0.820575655662478,0.0166043443375223,0.0100730508012885,0.0093832706908164,0.0251805916163564
2y_1x_0z_f5_dark.mp4,1,0.35,-0.114,1.0656,5,874.8946,158,1098.1559,158,1095.3841,377.2984,872.35,374.9916,216.9916,219.2984,223.2613,223.0342,2.3068,0.2271,2.5447,0,0.380538743331573,-0.102290582459596,0.964467040194139,1.04185880524049,0.023741194759511,2.22796497367783,0.0355329598058611,0.0305387433315735,0.011709417540404,0.0355329598058611,0.380538743331573,-0.102290582459596,0.964467040194139,1.04185880524049,0.023741194759511,0.0305387433315735,0.011709417540404,0.0355329598058611
2y_2x_0z_f5_dark.mp4,1,0.175,-0.114,1.02158,5,707.2833,158.3749,927.1688,157.9201,924.1967,376.1577,706.8985,373.3571,214.9822,218.2376,219.8855,217.2981,3.2554,2.5874,0.3847,0.4548,0.196364643892974,-0.103274220470158,0.974044599009621,0.998993252652263,0.0225867473477372,2.21096217112094,0.0259554009903785,0.0213646438929738,0.0107257795298424,0.0259554009903785,0.196364643892974,-0.103274220470158,0.974044599009621,0.998993252652263,0.0225867473477372,0.0213646438929738,0.0107257795298424,0.0259554009903785
