video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,error_3d_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs,error_builtin_3d_abs
2y_3x_0z_f5_dark.mp4,1,0,-0.114,1.00648,5,539,159,754,158,753,374,540,372,213,216,215,213,3,2,1,1,-0.00861557949331494,-0.111795517494848,1.00361139949167,1.00985558726561,0.00337558726560783,0.335385428980986,0.00361139949166556,0.00861557949331494,0.00220448250515239,0.00361139949166556,0.00959844567675174,-0.00861557949331494,-0.111795517494848,1.00361139949167,1.00985558726561,0.00337558726560783,0.00861557949331494,0.00220448250515239,0.00361139949166556,0.00959844567675174
2y_4x_0z_f5_dark.mp4,1,-0.175,-0.114,1.02158,5,371,158,587,158,588,374,373,373,215,216,216,215,1,1,2,0,-0.194161535897367,-0.111296410864902,0.999050366516568,1.02381015228915,0.00223015228914547,0.218304223765684,0.000949633483431689,0.0191615358973674,0.00270358913509829,0.000949633483431689,0.0193746136970619,-0.194161535897367,-0.111296410864902,0.999050366516568,1.02381015228915,0.00223015228914547,0.0191615358973674,0.00270358913509829,0.000949633483431689,0.0193746136970619
2y_5x_0z_f5_dark.mp4,1,-0.35,-0.114,1.0656,5,214,155,429,156,431,372,214,370,215,216,215,217,1,2,0,1,-0.368663797366357,-0.114554061152803,0.998363172064546,1.07040396661726,0.00480396661726012,0.450822693061198,0.00163682793545394,0.0186637973663565,0.000554061152803279,0.00163682793545394,0.0187436261588772,-0.368663797366357,-0.114554061152803,0.998363172064546,1.07040396661726,0.00480396661726012,0.0186637973663565,0.000554061152803279,0.00163682793545394,0.0187436261588772
3y_1x_0z_f5_dark.mp4,1.25,0.35,-0.114,1.30307,5,828,201,1005,200,1003,374,827,372,171,174,177,176,3,1,1,1,0.366061097830657,-0.110364656011753,1.25400788611659,1.31099842222796,0.00792842222795564,0.608441774268124,0.00400788611659464,0.0160610978306573,0.00363534398824682,0.00400788611659464,0.0169480895844463,0.366061097830657,-0.110364656011753,1.25400788611659,1.31099842222796,0.00792842222795564,0.0160610978306573,0.00363534398824682,0.00400788611659464,0.0169480895844463
3y_2x_0z_f5_dark.mp4,1.25,0.175,-0.114,1.26733,5,704,203,877,202,875,374,703,372,169,172,173,172,3,1,1,1,0.191717008532449,-0.109950670293416,1.26267512963844,1.2818709156019,0.0145409156019043,1.14736616365937,0.0126751296384442,0.0167170085324495,0.00404932970658428,0.0126751296384442,0.0213661965894256,0.191717008532449,-0.109950670293416,1.26267512963844,1.2818709156019,0.0145409156019043,0.0167170085324495,0.00404932970658428,0.0126751296384442,0.0213661965894256
3y_3x_0z_f5_dark.mp4,1.25,0,-0.114,1.25519,5,563,204,734,203,733,374,564,372,168,171,171,169,3,2,1,1,-0.00803953504544194,-0.10910737930387,1.26365993465716,1.26838696177469,0.013196961774691,1.05139156420072,0.0136599346571553,0.00803953504544194,0.00489262069612995,0.0136599346571553,0.0165881185147937,-0.00803953504544194,-0.10910737930387,1.26365993465716,1.26838696177469,0.013196961774691,0.00803953504544194,0.00489262069612995,0.0136599346571553,0.0165881185147937
3y_4x_0z_f5_dark.mp4,1.25,-0.175,-0.114,1.26733,5,458,203,626,203,627,373,459,372,169,170,168,168,1,0,1,0,-0.158227584917389,-0.11099546323955,1.27047614688213,1.28509361576697,0.0177636157669656,1.40165669296597,0.0204761468821293,0.0167724150826106,0.00300453676045034,0.0204761468821293,0.0266385761629035,-0.158227584917389,-0.11099546323955,1.27047614688213,1.28509361576697,0.0177636157669656,0.0167724150826106,0.00300453676045034,0.0204761468821293,0.0266385761629035
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,198,483,199,484,370,313,369,171,171,171,171,0,0,1,1,-0.359965566925478,-0.115336274898354,1.26328515150405,1.31862316060731,0.0155531606073127,1.19357828875753,0.0132851515040495,0.00996556692547779,0.0013362748983544,0.0132851515040495,0.0166611345722822,-0.359965566925478,-0.115336274898354,1.26328515150405,1.31862316060731,0.0155531606073127,0.00996556692547779,0.0013362748983544,0.0132851515040495,0.0166611345722822
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,810,230,956,228,955,373,809,371,141,145,146,146,4,0,1,2,0.386835356112533,-0.11090262944183,1.51797370316162,1.57040922992894,0.0258992299289418,1.67685738058943,0.0179737031616161,0.0368353561125328,0.00309737055817037,0.0179737031616161,0.0411034204130704,0.386835356112533,-0.11090262944183,1.51797370316162,1.57040922992894,0.0258992299289418,0.0368353561125328,0.00309737055817037,0.0179737031616161,0.0411034204130704
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,692,231,835,229,834,372,692,370,139,143,143,142,4,1,0,2,0.185991135196795,-0.111132906460048,1.52428256189877,1.53960402499433,0.025134024994325,1.6595921341674,0.0242825618987694,0.0109911351967953,0.00286709353995186,0.0242825618987694,0.0268079855761046,0.185991135196795,-0.111132906460048,1.52428256189877,1.53960402499433,0.025134024994325,0.0109911351967953,0.00286709353995186,0.0242825618987694,0.0268079855761046
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,581,232,722,231,722,372,582,371,139,141,141,140,2,1,1,1,-0.0037229768796452,-0.10976153838155,1.52789249376525,1.53183449770819,0.0275044977081933,1.82835532816558,0.0278924937652458,0.0037229768796452,0.00423846161844978,0.0278924937652458,0.0284572718682189,-0.0037229768796452,-0.10976153838155,1.52789249376525,1.53183449770819,0.0275044977081933,0.0037229768796452,0.00423846161844978,0.0278924937652458,0.0284572718682189
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,478,231,619,231,619,372,479,370,139,141,141,140,2,1,1,0,-0.179291520378688,-0.109995280096069,1.52051928680298,1.53499945031357,0.0205294503135698,1.3555534486368,0.0205192868029813,0.00429152037868838,0.00400471990393095,0.0205192868029813,0.0213423536558797,-0.179291520378688,-0.109995280096069,1.52051928680298,1.53499945031357,0.0205294503135698,0.00429152037868838,0.00400471990393095,0.0205192868029813,0.0213423536558797
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,361,228,503,229,503,370,362,368,140,141,142,141,1,1,1,1,-0.376066831365536,-0.113581699089929,1.52033150884523,1.57026588857082,0.0257558885708153,1.66757667938798,0.0203315088452329,0.026066831365536,0.000418300910070737,0.0203315088452329,0.0330609274675476,-0.376066831365536,-0.113581699089929,1.52033150884523,1.57026588857082,0.0257558885708153,0.026066831365536,0.000418300910070737,0.0203315088452329,0.0330609274675476
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,789,249,914,248,912,370,789,368,119,122,125,123,3,2,0,1,0.393456046990929,-0.113258265284208,1.78698070394039,1.83328533835413,0.0449953383541297,2.51610971118385,0.0369807039403922,0.0434560469909286,0.000741734715792322,0.0369807039403922,0.057066195373385,0.393456046990929,-0.113258265284208,1.78698070394039,1.83328533835413,0.0449953383541297,0.0434560469909286,0.000741734715792322,0.0369807039403922,0.057066195373385
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,250,803,250,802,371,682,369,119,121,121,120,2,1,0,0,0.177672922904478,-0.111729021111803,1.79254364272998,1.80478911587578,0.04236911587578,2.40403058724821,0.0425436427299777,0.00267292290447832,0.00227097888819731,0.0425436427299777,0.042687977214901,0.177672922904478,-0.111729021111803,1.79254364272998,1.80478911587578,0.04236911587578,0.00267292290447832,0.00227097888819731,0.0425436427299777,0.042687977214901
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,250,707,250,707,370,588,369,119,120,120,119,1,1,1,0,-0.0129373419887881,-0.112354477393253,1.79398165742856,1.79754307058223,0.0438330705822285,2.49944806052475,0.043981657428565,0.0129373419887881,0.00164552260674687,0.043981657428565,0.045874489125742,-0.0129373419887881,-0.112354477393253,1.79398165742856,1.79754307058223,0.0438330705822285,0.0129373419887881,0.00164552260674687,0.043981657428565,0.045874489125742
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,250,620,250,621,370,502,369,119,120,119,119,1,0,1,0,-0.186224668305168,-0.112612675916206,1.79121082293662,1.80438284575853,0.0419628457585302,2.38097875412956,0.0412108229366173,0.0112246683051681,0.00138732408379355,0.0412108229366173,0.0427346437189751,-0.186224668305168,-0.112612675916206,1.79121082293662,1.80438284575853,0.0419628457585302,0.0112246683051681,0.00138732408379355,0.0412108229366173,0.0427346437189751
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,249,527,250,526,370,406,368,119,120,121,120,1,1,0,1,-0.373229753584544,-0.112274061800572,1.78003326248736,1.82220315263567,0.0339131526356671,1.89640117853743,0.0300332624873576,0.0232297535845439,0.00172593819942801,0.0300332624873576,0.0380078566864983,-0.373229753584544,-0.112274061800572,1.78003326248736,1.82220315263567,0.0339131526356671,0.0232297535845439,0.00172593819942801,0.0300332624873576,0.0380078566864983
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,769,263,877,262,875,368,769,366,103,106,108,106,3,2,0,1,0.387049811979776,-0.116460067680451,2.05325851241116,2.09266361919602,0.0590736191960204,2.90489327721027,0.0532585124111553,0.0370498119797763,0.00246006768045146,0.0532585124111553,0.0649246458979821,0.387049811979776,-0.116460067680451,2.05325851241116,2.09266361919602,0.0590736191960204,0.0370498119797763,0.00246006768045146,0.0532585124111553,0.0649246458979821
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,684,261,790,261,789,366,684,364,103,105,106,105,2,1,0,0,0.191000765197059,-0.121194734289901,2.05444768280249,2.06686350233826,0.0559835023382602,2.78402999374703,0.0544476828024889,0.016000765197059,0.00719473428990147,0.0544476828024889,0.0572043604190637,0.191000765197059,-0.121194734289901,2.05444768280249,2.06686350233826,0.0559835023382602,0.016000765197059,0.00719473428990147,0.0544476828024889,0.0572043604190637
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,262,709,261,709,366,606,365,103,105,104,103,2,1,1,1,0.00769197400778998,-0.120077637150326,2.05479167344775,2.05831159610928,0.0550615961092813,2.7486133088372,0.0547916734477476,0.00769197400778998,0.00607763715032558,0.0547916734477476,0.0556617608118189,0.00769197400778998,-0.120077637150326,2.05479167344775,2.05831159610928,0.0550615961092813,0.00769197400778998,0.00607763715032558,0.0547916734477476,0.0556617608118189
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,528,263,632,262,632,366,529,365,102,104,104,103,2,1,1,1,-0.169409268629645,-0.11851625638027,2.04833907046653,2.05874683993047,0.0478668399304718,2.38039266045074,0.0483390704665276,0.00559073137035476,0.00451625638026994,0.0483390704665276,0.0488704264613654,-0.169409268629645,-0.11851625638027,2.04833907046653,2.05874683993047,0.0478668399304718,0.00559073137035476,0.00451625638026994,0.0483390704665276,0.0488704264613654
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,261,542,262,542,366,438,365,104,104,105,104,0,1,1,1,-0.378279986872971,-0.120447885803162,2.06392120411124,2.1017550234133,0.068165023413302,3.35195508501232,0.0639212041112378,0.0282799868729713,0.0064478858031619,0.0639212041112378,0.0701943959579151,-0.378279986872971,-0.120447885803162,2.06392120411124,2.1017550234133,0.068165023413302,0.0282799868729713,0.0064478858031619,0.0639212041112378,0.0701943959579151
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,274,847,273,846,367,753,365,91,94,94,93,3,1,0,1,0.378877441862858,-0.119400193097108,2.32185792363143,2.35559519858447,0.0756851985844706,3.31965729280852,0.071857923631427,0.0288774418628581,0.00540019309710779,0.071857923631427,0.0776313720260616,0.378877441862858,-0.119400193097108,2.32185792363143,2.35559519858447,0.0756851985844706,0.0288774418628581,0.00540019309710779,0.071857923631427,0.0776313720260616
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,679,274,771,273,771,367,680,365,91,94,92,91,3,1,1,1,0.184265757531325,-0.118733850041974,2.30818513361162,2.31857072516024,0.0589007251602407,2.60660738781507,0.0581851336116217,0.00926575753132516,0.00473385004197431,0.0581851336116217,0.0591081497955356,0.184265757531325,-0.118733850041974,2.30818513361162,2.31857072516024,0.0589007251602407,0.00926575753132516,0.00473385004197431,0.0581851336116217,0.0591081497955356
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,274,707,273,707,366,616,365,91,93,92,91,2,1,1,1,0.0190567563363332,-0.119655744657966,2.31308486475368,2.31625608444841,0.063366084448409,2.81265771735011,0.0630848647536819,0.0190567563363332,0.00565574465796642,0.0630848647536819,0.0661426305092928,0.0190567563363332,-0.119655744657966,2.31308486475368,2.31625608444841,0.063366084448409,0.0190567563363332,0.00565574465796642,0.0630848647536819,0.0661426305092928
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,541,275,633,273,634,366,543,365,90,93,92,91,3,1,2,2,-0.168357899748335,-0.116078217335901,2.25733470790671,2.26657859304897,0.0069085930489674,0.305734600581829,0.00733470790671298,0.00664210025166528,0.00207821733590126,0.00733470790671298,0.0101111039518546,-0.168357899748335,-0.116078217335901,2.25733470790671,2.26657859304897,0.0069085930489674,0.00664210025166528,0.00207821733590126,0.00733470790671298,0.0101111039518546
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,272,540,273,540,365,448,364,92,92,93,92,0,1,1,1,-0.41670914405896,-0.122999231728827,2.32993943352716,2.37010402422617,0.0901940242261721,3.95603441478708,0.0799394335271599,0.0667091440589603,0.00899923172882662,0.0799394335271599,0.104505545811844,-0.41670914405896,-0.122999231728827,2.32993943352716,2.37010402422617,0.0901940242261721,0.0667091440589603,0.00899923172882662,0.0799394335271599,0.104505545811844
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,756,283,841,282,840,366,757,365,82,84,85,83,2,2,1,1,0.41566257915003,-0.118993187863315,2.56451538056216,2.60070642241746,0.0737564224174565,2.91879231553677,0.0645153805621592,0.0656625791500295,0.00499318786331496,0.0645153805621592,0.0921886140190451,0.41566257915003,-0.118993187863315,2.56451538056216,2.60070642241746,0.0737564224174565,0.0656625791500295,0.00499318786331496,0.0645153805621592,0.0921886140190451
8y_1x_1z_f5_dark.mp4,2.5,0.35,0.126,2.52752,5,760,381,845,381,845,465,761,463,82,84,85,84,2,1,1,0,0.427720763441056,0.162024001776104,2.566315804366,2.6067553848355,0.0792353848354965,3.13490634438092,0.0663158043660008,0.0777207634410561,0.0360240017761037,0.0663158043660008,0.108332966739285,0.427720763441056,0.162024001776104,2.566315804366,2.6067553848355,0.0792353848354965,0.0777207634410561,0.0360240017761037,0.0663158043660008,0.108332966739285
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,283,766,283,766,366,683,365,82,83,83,83,1,0,0,0,0.206516527688126,-0.121226483073099,2.59608582880729,2.60710693431256,0.098396934312563,3.92221238455473,0.0960858288072872,0.0315165276881256,0.0072264830730993,0.0960858288072872,0.101380471850872,0.206516527688126,-0.121226483073099,2.59608582880729,2.60710693431256,0.098396934312563,0.0315165276881256,0.0072264830730993,0.0960858288072872,0.101380471850872
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,284,697,283,697,366,616,365,81,83,82,81,2,1,1,1,0.00674716226748698,-0.118781652285616,2.57449645235795,2.57724399084022,0.0746439908402197,2.98265766963237,0.0744964523579479,0.00674716226748698,0.00478165228561603,0.0744964523579479,0.074954051332562,0.00674716226748698,-0.118781652285616,2.57449645235795,2.57724399084022,0.0746439908402197,0.00674716226748698,0.00478165228561603,0.0744964523579479,0.074954051332562
8y_3x_1z_f5_dark.mp4,2.5,0,0.126,2.50317,5,597,381,679,380,680,463,598,462,81,83,82,82,2,0,1,1,-0.0444116547379561,0.159078531964815,2.56507430356687,2.57038607162965,0.0672160716296459,2.68523798342286,0.0650743035668651,0.0444116547379561,0.0330785319648151,0.0650743035668651,0.0854473483393325,-0.0444116547379561,0.159078531964815,2.56507430356687,2.57038607162965,0.0672160716296459,0.0444116547379561,0.0330785319648151,0.0650743035668651,0.0854473483393325
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,283,634,283,634,366,553,365,82,83,82,81,1,1,1,0,-0.175514294231314,-0.120028927585933,2.58627258616205,2.59499867068758,0.0862886706875794,3.43956338865709,0.0862725861620541,0.000514294231313966,0.00602892758593321,0.0862725861620541,0.0864845164724984,-0.175514294231314,-0.120028927585933,2.58627258616205,2.59499867068758,0.0862886706875794,0.000514294231313966,0.00602892758593321,0.0862725861620541,0.0864845164724984
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,461,281,545,281,545,364,462,362,81,83,84,83,2,1,1,0,-0.4201282220212,-0.12167645511325,2.48822685349013,2.52637799172986,0.000572008270139701,0.0226363113690299,0.0117731465098725,0.0701282220211996,0.0076764551132502,0.0117731465098725,0.0715227408989849,-0.4201282220212,-0.12167645511325,2.48822685349013,2.52637799172986,0.000572008270139701,0.0701282220211996,0.0076764551132502,0.0117731465098725,0.0715227408989849
8y_5x_1z_f5_dark.mp4,2.5,-0.35,0.126,2.52752,5,451,379,534,379,534,462,451,461,82,83,83,83,1,0,0,0,-0.461006914431981,0.154119790326762,2.55575897864446,2.60157341657817,0.0740534165781721,2.92988449461021,0.0557589786444579,0.111006914431981,0.0281197903267622,0.0557589786444579,0.127366877009697,-0.461006914431981,0.154119790326762,2.55575897864446,2.60157341657817,0.0740534165781721,0.111006914431981,0.0281197903267622,0.0557589786444579,0.127366877009697
