video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,error_3d_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs,error_builtin_3d_abs
2y_3x_0z_f5_dark.mp4,1,0,-0.114,1.00648,5,540,159,755,159,753,374,541,372,213,215,215,212,2,3,1,0,-0.00608000944209629,-0.10553031261205,0.995224000414629,1.00082187445924,0.00565812554075795,0.562169694455722,0.00477599958537067,0.00608000944209629,0.00846968738795008,0.00477599958537067,0.0114678808550247,-0.00608000944209629,-0.10553031261205,0.995224000414629,1.00082187445924,0.00565812554075795,0.00608000944209629,0.00846968738795008,0.00477599958537067,0.0114678808550247
2y_4x_0z_f5_dark.mp4,1,-0.175,-0.114,1.02158,5,372,158,588,159,587,374,374,370,212,215,216,213,3,3,2,1,-0.194030154837572,-0.106065462288862,0.986816302667119,1.01128828653675,0.0102917134632454,1.00743098565413,0.0131836973328812,0.0190301548375721,0.0079345377111382,0.0131836973328812,0.0244727104587224,-0.194030154837572,-0.106065462288862,0.986816302667119,1.01128828653675,0.0102917134632454,0.0190301548375721,0.0079345377111382,0.0131836973328812,0.0244727104587224
2y_5x_0z_f5_dark.mp4,1,-0.35,-0.114,1.0656,5,266,156,430,157,430,372,234,367,211,215,164,196,4,32,32,1,-0.335032397649247,-0.115340115176013,0.940613847240566,1.00513902484389,0.060460975156114,5.67389031119689,0.0593861527594338,0.0149676023507534,0.00134011517601325,0.0593861527594338,0.0612579804464861,-0.335032397649247,-0.115340115176013,0.940613847240566,1.00513902484389,0.060460975156114,0.0149676023507534,0.00134011517601325,0.0593861527594338,0.0612579804464861
3y_1x_0z_f5_dark.mp4,1.25,0.35,-0.114,1.30307,5,829,201,1004,200,1002,374,827,370,169,174,175,175,5,0,2,1,0.374339502295682,-0.107538941077681,1.27327778420313,1.33151455214441,0.0284445521444117,2.18288749985892,0.0232777842031349,0.0243395022956823,0.00646105892231939,0.0232777842031349,0.0342930297845921,0.374339502295682,-0.107538941077681,1.27327778420313,1.33151455214441,0.0284445521444117,0.0243395022956823,0.00646105892231939,0.0232777842031349,0.0342930297845921
3y_2x_0z_f5_dark.mp4,1.25,0.175,-0.114,1.26733,5,704,204,877,202,875,374,704,372,168,172,173,171,4,2,0,2,0.195718587707221,-0.102877785704506,1.26237972652575,1.28159751026163,0.0142675102616256,1.12579282914676,0.0123797265257497,0.0207185877072212,0.011122214295494,0.0123797265257497,0.0265748218483033,0.195718587707221,-0.102877785704506,1.26237972652575,1.28159751026163,0.0142675102616256,0.0207185877072212,0.011122214295494,0.0123797265257497,0.0265748218483033
3y_3x_0z_f5_dark.mp4,1.25,0,-0.114,1.25519,5,564,204,733,203,733,373,565,372,168,170,169,168,2,1,1,1,-0.00537025130144614,-0.102813653002076,1.25802564941301,1.26223136604337,0.00704136604336592,0.560980094118493,0.00802564941301176,0.00537025130144614,0.0111863469979245,0.00802564941301176,0.014777855280765,-0.00537025130144614,-0.102813653002076,1.25802564941301,1.26223136604337,0.00704136604336592,0.00537025130144614,0.0111863469979245,0.00802564941301176,0.014777855280765
3y_4x_0z_f5_dark.mp4,1.25,-0.175,-0.114,1.26733,5,458,204,627,204,626,373,460,371,167,169,169,166,2,3,2,0,-0.157544828396655,-0.102527970418897,1.25809401631924,1.27205853307583,0.00472853307583021,0.373109851090893,0.00809401631924289,0.0174551716033446,0.0114720295811033,0.00809401631924289,0.0224009727152212,-0.157544828396655,-0.102527970418897,1.25809401631924,1.27205853307583,0.00472853307583021,0.0174551716033446,0.0114720295811033,0.00809401631924289,0.0224009727152212
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,199,483,200,483,370,315,366,167,170,171,168,3,3,3,1,-0.358407730775966,-0.107899100459532,1.23758411594786,1.29294731578916,0.0101226842108364,0.776833494043789,0.0124158840521387,0.00840773077596624,0.00610089954046844,0.0124158840521387,0.0161884245311324,-0.358407730775966,-0.107899100459532,1.23758411594786,1.29294731578916,0.0101226842108364,0.00840773077596624,0.00610089954046844,0.0124158840521387,0.0161884245311324
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,811,230,957,229,954,373,810,370,140,144,146,144,4,2,1,1,0.395952343349717,-0.103995121825423,1.53198207618491,1.58573715518034,0.0412271551803411,2.66927084838176,0.0319820761849092,0.0459523433497167,0.0100048781745772,0.0319820761849092,0.0568732682700381,0.395952343349717,-0.103995121825423,1.53198207618491,1.58573715518034,0.0412271551803411,0.0459523433497167,0.0100048781745772,0.0319820761849092,0.0568732682700381
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,693,231,835,230,834,372,693,370,139,142,142,141,3,1,0,1,0.192066787379196,-0.102718603722242,1.52465932921584,1.54013857575534,0.025668575755343,1.69488836063725,0.0246593292158364,0.0170667873791958,0.0112813962777584,0.0246593292158364,0.0320410307386872,0.192066787379196,-0.102718603722242,1.52465932921584,1.54013857575534,0.025668575755343,0.0170667873791958,0.0112813962777584,0.0246593292158364,0.0320410307386872
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,582,232,722,231,721,372,583,371,139,141,140,138,2,2,1,1,-0.000752298727020287,-0.100543675915412,1.51930350544836,1.52262692028863,0.0182969202886298,1.21628368035137,0.0193035054483615,0.000752298727020287,0.0134563240845883,0.0193035054483615,0.0235428106614114,-0.000752298727020287,-0.100543675915412,1.51930350544836,1.52262692028863,0.0182969202886298,0.000752298727020287,0.0134563240845883,0.0193035054483615,0.0235428106614114
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,479,231,619,232,618,372,480,369,138,140,140,138,2,2,1,1,-0.178613061536964,-0.101426816758775,1.51243651409951,1.52632048865594,0.0118504886559396,0.782484212690884,0.0124365140995111,0.00361306153696395,0.0125731832412246,0.0124365140995111,0.0180500978788104,-0.178613061536964,-0.101426816758775,1.51243651409951,1.52632048865594,0.0118504886559396,0.00361306153696395,0.0125731832412246,0.0124365140995111,0.0180500978788104
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,362,228,503,229,502,370,363,367,139,141,141,139,2,2,1,1,-0.374347138760797,-0.105570629423807,1.49485592001345,1.54462783857296,0.000117838572960771,0.0076295118167426,0.00514407998655497,0.0243471387607965,0.00842937057619302,0.00514407998655497,0.0262735420728981,-0.374347138760797,-0.105570629423807,1.49485592001345,1.54462783857296,0.000117838572960771,0.0243471387607965,0.00842937057619302,0.00514407998655497,0.0262735420728981
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,790,249,913,248,912,370,790,368,119,122,123,122,3,1,0,1,0.402772368466345,-0.105744452850389,1.80016155099371,1.84769831947336,0.0594083194733634,3.32207413078211,0.0501615509937083,0.0527723684663454,0.0082555471496111,0.0501615509937083,0.073275221803701,0.402772368466345,-0.105744452850389,1.80016155099371,1.84769831947336,0.0594083194733634,0.0527723684663454,0.0082555471496111,0.0501615509937083,0.073275221803701
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,251,803,250,802,370,683,369,118,120,121,119,2,2,1,1,0.183057199622232,-0.101274524447082,1.78844773978279,1.80064204815107,0.0382220481510684,2.16872528404514,0.0384477397827869,0.00805719962223153,0.0127254755529185,0.0384477397827869,0.041292673541505,0.183057199622232,-0.101274524447082,1.78844773978279,1.80064204815107,0.0382220481510684,0.00805719962223153,0.0127254755529185,0.0384477397827869,0.041292673541505
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,252,706,250,706,370,588,368,116,120,119,118,4,1,1,2,-0.0124249174892669,-0.100569300257211,1.76886792990083,1.77176813273082,0.0180581327308242,1.0297103130406,0.0188679299008256,0.0124249174892669,0.0134306997427893,0.0188679299008256,0.0262823333998053,-0.0124249174892669,-0.100569300257211,1.76886792990083,1.77176813273082,0.0180581327308242,0.0124249174892669,0.0134306997427893,0.0188679299008256,0.0262823333998053
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,251,620,251,620,370,503,369,118,119,119,117,1,2,2,0,-0.185350685695706,-0.100676950780835,1.78065340861607,1.79310269831999,0.0306826983199868,1.7409413374784,0.0306534086160684,0.0103506856957055,0.0133230492191647,0.0306534086160684,0.0349895955199717,-0.185350685695706,-0.100676950780835,1.78065340861607,1.79310269831999,0.0306826983199868,0.0103506856957055,0.0133230492191647,0.0306534086160684,0.0349895955199717
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,250,526,250,526,370,407,368,118,120,120,119,2,1,1,0,-0.370652919161635,-0.101760895018146,1.74685949227343,1.78864668170763,0.000356681707631479,0.0199454063732101,0.00314050772657004,0.020652919161635,0.0122391049818537,0.00314050772657004,0.0242115994811271,-0.370652919161635,-0.101760895018146,1.74685949227343,1.78864668170763,0.000356681707631479,0.020652919161635,0.0122391049818537,0.00314050772657004,0.0242115994811271
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,770,263,876,262,875,367,770,366,103,105,106,105,2,1,0,1,0.398917738428026,-0.108097892084886,2.0730559104883,2.11385461286159,0.0802646128615896,3.94694175628271,0.0730559104883044,0.0489177384280262,0.00590210791511418,0.0730559104883044,0.0881189313827034,0.398917738428026,-0.108097892084886,2.0730559104883,2.11385461286159,0.0802646128615896,0.0489177384280262,0.00590210791511418,0.0730559104883044,0.0881189313827034
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,685,262,789,261,788,366,685,364,102,105,104,103,3,1,0,1,0.19697353257139,-0.109634227060091,2.05999143177517,2.07228929815888,0.0614092981588783,3.05385195331787,0.0599914317751664,0.0219735325713898,0.004365772939909,0.0599914317751664,0.0640380199058592,0.19697353257139,-0.109634227060091,2.05999143177517,2.07228929815888,0.0614092981588783,0.0219735325713898,0.004365772939909,0.0599914317751664,0.0640380199058592
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,263,709,262,709,366,607,365,102,104,104,102,2,2,2,1,0.0119226751663965,-0.106157754034437,2.04037322958504,2.0431677696489,0.0399177696489015,1.99265042550363,0.040373229585045,0.0119226751663965,0.00784224596556342,0.040373229585045,0.0428211241332424,0.0119226751663965,-0.106157754034437,2.04037322958504,2.0431677696489,0.0399177696489015,0.0119226751663965,0.00784224596556342,0.040373229585045,0.0428211241332424
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,529,263,631,262,632,366,530,365,102,104,102,102,2,0,1,1,-0.167439805950567,-0.107611876103608,2.03932962005335,2.04901969334661,0.0381396933466123,1.89666679993895,0.0393296200533504,0.00756019404943284,0.00638812389639153,0.0393296200533504,0.040555932667387,-0.167439805950567,-0.107611876103608,2.03932962005335,2.04901969334661,0.0381396933466123,0.00756019404943284,0.00638812389639153,0.0393296200533504,0.040555932667387
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,262,541,262,541,366,439,365,103,104,104,102,1,2,2,0,-0.375332212758088,-0.107199119915224,2.02308960143642,2.06040225603756,0.0268122560375557,1.31846911312288,0.0230896014364186,0.0253322127580881,0.00680088008477574,0.0230896014364186,0.0349442794694812,-0.375332212758088,-0.107199119915224,2.02308960143642,2.06040225603756,0.0268122560375557,0.0253322127580881,0.00680088008477574,0.0230896014364186,0.0349442794694812
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,275,847,274,846,367,754,365,90,93,94,92,3,2,1,1,0.387130226634246,-0.105180272936846,2.32124794787169,2.35565802647318,0.0757480264731778,3.32241301074068,0.071247947871695,0.0371302266342456,0.00881972706315427,0.071247947871695,0.0808251903264492,0.387130226634246,-0.105180272936846,2.32124794787169,2.35565802647318,0.0757480264731778,0.0371302266342456,0.00881972706315427,0.071247947871695,0.0808251903264492
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,680,275,772,274,772,366,681,365,90,92,92,91,2,1,1,1,0.195983427389495,-0.10633242481795,2.33214726476271,2.34278188334279,0.0831118833427862,3.67805402305585,0.0821472647627064,0.0209834273894952,0.00766757518205047,0.0821472647627064,0.0851308935826284,0.195983427389495,-0.10633242481795,2.33214726476271,2.34278188334279,0.0831118833427862,0.0209834273894952,0.00766757518205047,0.0821472647627064,0.0851308935826284
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,275,707,274,707,366,617,365,90,92,92,90,2,2,2,1,0.0238886035902165,-0.103709341435513,2.29164003217624,2.29410992107074,0.041219921070736,1.82964641286241,0.041640032176236,0.0238886035902165,0.0102906585644871,0.041640032176236,0.0490963880017596,0.0238886035902165,-0.103709341435513,2.29164003217624,2.29410992107074,0.041219921070736,0.0238886035902165,0.0102906585644871,0.041640032176236,0.0490963880017596
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,542,275,633,274,633,366,544,365,90,92,91,89,2,2,2,1,-0.167272570847612,-0.10330116257165,2.27549587835057,2.28397301550108,0.0243030155010753,1.07551171193472,0.0254958783505739,0.00772742915238839,0.0106988374283501,0.0254958783505739,0.0287091988131106,-0.167272570847612,-0.10330116257165,2.27549587835057,2.28397301550108,0.0243030155010753,0.00772742915238839,0.0106988374283501,0.0254958783505739,0.0287091988131106
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,274,539,273,540,365,449,364,90,92,92,91,2,1,2,1,-0.406535882258253,-0.106298654942021,2.24640812900632,2.28537093480941,0.00546093480941323,0.239524139523632,0.00359187099368041,0.0565358822582535,0.00770134505797884,0.00359187099368041,0.057170956224786,-0.406535882258253,-0.106298654942021,2.24640812900632,2.28537093480941,0.00546093480941323,0.0565358822582535,0.00770134505797884,0.00359187099368041,0.057170956224786
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,757,283,841,283,840,366,758,364,81,83,84,82,2,2,1,0,0.428579974855901,-0.106149288157818,2.58251412907068,2.6199862009319,0.0930362009319001,3.68175867871941,0.0825141290706761,0.0785799748559013,0.00785071184218207,0.0825141290706761,0.114214831003138,0.428579974855901,-0.106149288157818,2.58251412907068,2.6199862009319,0.0930362009319001,0.0785799748559013,0.00785071184218207,0.0825141290706761,0.114214831003138
8y_1x_1z_f5_dark.mp4,2.5,0.35,0.126,2.52752,5,761,381,844,381,844,465,762,462,81,84,83,82,3,1,1,0,0.43806293997915,0.175039294264331,2.59231250710516,2.63488558165503,0.107365581655031,4.24786279258051,0.0923125071051598,0.0880629399791503,0.0490392942643312,0.0923125071051598,0.136680403671321,0.43806293997915,0.175039294264331,2.59231250710516,2.63488558165503,0.107365581655031,0.0880629399791503,0.0490392942643312,0.0923125071051598,0.136680403671321
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,284,765,283,765,366,684,364,80,83,82,81,3,1,1,1,0.208800424590598,-0.104543254414447,2.56193708545414,2.57255680970858,0.063846809708584,2.54500558887173,0.0619370854541357,0.0338004245905985,0.0094567455855526,0.0619370854541357,0.0711905983548917,0.208800424590598,-0.104543254414447,2.56193708545414,2.57255680970858,0.063846809708584,0.0338004245905985,0.0094567455855526,0.0619370854541357,0.0711905983548917
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,285,697,284,697,366,616,364,79,82,82,81,3,1,1,1,0.0104597970120449,-0.10137721309414,2.5223142966771,2.52437242852753,0.0217724285275271,0.869992349058065,0.0223142966771008,0.0104597970120449,0.0126227869058596,0.0223142966771008,0.0276888053010164,0.0104597970120449,-0.10137721309414,2.5223142966771,2.52437242852753,0.0217724285275271,0.0104597970120449,0.0126227869058596,0.0223142966771008,0.0276888053010164
8y_3x_1z_f5_dark.mp4,2.5,0,0.126,2.50317,5,598,381,679,381,679,463,599,462,81,82,81,80,1,1,1,0,-0.0393398599950652,0.176399062652327,2.59058010073454,2.59687687659828,0.093706876598278,3.74352827008465,0.0905801007345395,0.0393398599950652,0.0503990626523274,0.0905801007345395,0.110871298133213,-0.0393398599950652,0.176399062652327,2.59058010073454,2.59687687659828,0.093706876598278,0.0393398599950652,0.0503990626523274,0.0905801007345395,0.110871298133213
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,284,634,283,634,365,554,364,80,82,82,80,2,2,2,1,-0.168609849477896,-0.102509670496288,2.50832900667504,2.51607867913815,0.00736867913815198,0.293723831696449,0.00832900667503589,0.00639015052210445,0.0114903295037124,0.00832900667503589,0.0155638699555036,-0.168609849477896,-0.102509670496288,2.50832900667504,2.51607867913815,0.00736867913815198,0.00639015052210445,0.0114903295037124,0.00832900667503589,0.0155638699555036
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,462,281,544,281,545,363,463,362,81,82,82,82,1,0,1,0,-0.432598167738934,-0.113322607131115,2.55055093617064,2.58945810277344,0.0625081027734358,2.47365807686879,0.0505509361706391,0.082598167738934,0.000677392868884921,0.0505509361706391,0.0968416920683231,-0.432598167738934,-0.113322607131115,2.55055093617064,2.58945810277344,0.0625081027734358,0.082598167738934,0.000677392868884921,0.0505509361706391,0.0968416920683231
8y_5x_1z_f5_dark.mp4,2.5,-0.35,0.126,2.52752,5,451,380,534,379,534,461,452,460,80,82,83,82,2,1,1,1,-0.448107059585776,0.161497597246722,2.47309749731167,2.51854971004671,0.00897028995329485,0.354904806027048,0.0269025026883254,0.0981070595857757,0.0354975972467216,0.0269025026883254,0.107744230480118,-0.448107059585776,0.161497597246722,2.47309749731167,2.51854971004671,0.00897028995329485,0.0981070595857757,0.0354975972467216,0.0269025026883254,0.107744230480118
