video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs
2y_2x_0z_f5_dark.mp4,1,0.175,-0.114,1.02158,5,708,160,927,158,924,376,707,373,213,218,219,217,5,2,1,2,0.260186373858238,-0.115258201992531,0.984213629042457,1.02452812058087,0.00294812058087213,0.288584406592937,0.0157863709575428,0.0851863738582383,0.0012582019925312,0.0157863709575428,0.260186373858238,-0.115258201992531,0.984213629042457,1.02452812058087,0.00294812058087213,0.0851863738582383,0.0012582019925312,0.0157863709575428
2y_3x_0z_f5_dark.mp4,1,0,-0.114,1.00648,5,540,159,755,159,753,374,541,372,213,215,215,212,2,3,1,0,0.0705265594810937,-0.116211773655192,0.987757806846309,0.997068030233722,0.00941196976627767,0.935137287007956,0.0122421931536915,0.0705265594810937,0.00221177365519197,0.0122421931536915,0.0705265594810937,-0.116211773655192,0.987757806846309,0.997068030233722,0.00941196976627767,0.0705265594810937,0.00221177365519197,0.0122421931536915
2y_4x_0z_f5_dark.mp4,1,-0.175,-0.114,1.02158,5,372,158,588,159,587,374,374,370,212,215,216,213,3,3,2,1,-0.117655657700473,-0.116381174582777,0.98670677550088,1.00048872677584,0.0210912732241597,2.06457381939346,0.01329322449912,0.0573443422995272,0.00238117458277673,0.01329322449912,-0.117655657700473,-0.116381174582777,0.98670677550088,1.00048872677584,0.0210912732241597,0.0573443422995272,0.00238117458277673,0.01329322449912
2y_5x_0z_f5_dark.mp4,1,-0.35,-0.114,1.0656,5,266,156,430,157,430,372,234,367,211,215,164,196,4,32,32,1,-0.252961237396873,-0.120644930500923,0.919818299812296,0.961566581964303,0.104033418035698,9.76289583668333,0.0801817001877043,0.0970387626031273,0.00664493050092256,0.0801817001877043,-0.252961237396873,-0.120644930500923,0.919818299812296,0.961566581964303,0.104033418035698,0.0970387626031273,0.00664493050092256,0.0801817001877043
2y_5x_0z_f5_dark_v1.mp4,1,-0.35,-0.114,1.0656,5,265,132,430,132,432,350,215,321,189,218,165,217,29,52,50,0,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,29.7497855768522,0.289380593895534,0.148027098831615,0.00686534983758115,0.289380593895534,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,0.148027098831615,0.00686534983758115,0.289380593895534
2y_5x_0z_f5_dark_v2.mp4,1,-0.35,-0.114,1.0656,5,265,132,430,132,432,350,215,321,189,218,165,217,29,52,50,0,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,29.7497855768522,0.289380593895534,0.148027098831615,0.00686534983758115,0.289380593895534,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,0.148027098831615,0.00686534983758115,0.289380593895534
2y_5x_0z_f5_dark_v3.mp4,1,-0.35,-0.114,1.0656,5,265,132,430,132,432,350,215,321,189,218,165,217,29,52,50,0,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,29.7497855768522,0.289380593895534,0.148027098831615,0.00686534983758115,0.289380593895534,-0.201972901168385,-0.120865349837581,0.710619406104466,0.748586284893063,0.317013715106937,0.148027098831615,0.00686534983758115,0.289380593895534
3y_1x_0z_f5_dark.mp4,1.25,0.35,-0.114,1.30307,5,829,201,1004,200,1002,374,827,370,169,174,175,175,5,0,2,1,0.470466195827366,-0.119344563237406,1.24716993592945,1.3382878671186,0.0352178671186023,2.70268420872266,0.00283006407055475,0.120466195827366,0.0053445632374057,0.00283006407055475,0.470466195827366,-0.119344563237406,1.24716993592945,1.3382878671186,0.0352178671186023,0.120466195827366,0.0053445632374057,0.00283006407055475
3y_2x_0z_f5_dark.mp4,1.25,0.175,-0.114,1.26733,5,704,204,877,202,875,374,704,372,168,172,173,171,4,2,0,2,0.292202109936645,-0.115947463997628,1.24623394119916,1.28527231498064,0.0179423149806393,1.41575714144219,0.00376605880084324,0.117202109936645,0.00194746399762831,0.00376605880084324,0.292202109936645,-0.115947463997628,1.24623394119916,1.28527231498064,0.0179423149806393,0.117202109936645,0.00194746399762831,0.00376605880084324
3y_3x_0z_f5_dark.mp4,1.25,0,-0.114,1.25519,5,564,204,733,203,733,373,565,372,168,170,169,168,2,1,1,1,0.091183802492945,-0.116338460464287,1.24768002386112,1.25640541433184,0.00121541433183969,0.0968311038041805,0.00231997613887835,0.091183802492945,0.0023384604642871,0.00231997613887835,0.091183802492945,-0.116338460464287,1.24768002386112,1.25640541433184,0.00121541433183969,0.091183802492945,0.0023384604642871,0.00231997613887835
3y_4x_0z_f5_dark.mp4,1.25,-0.175,-0.114,1.26733,5,458,204,627,204,626,373,460,371,167,169,169,166,2,3,2,0,-0.0606464302709052,-0.116020333295623,1.25488689090523,1.26169719671894,0.00563280328105753,0.444462238016738,0.00488689090523486,0.114353569729095,0.00202033329562307,0.00488689090523486,-0.0606464302709052,-0.116020333295623,1.25488689090523,1.26169719671894,0.00563280328105753,0.114353569729095,0.00202033329562307,0.00488689090523486
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,199,483,200,483,370,315,366,167,170,171,168,3,3,3,1,-0.263116952592258,-0.120222843428937,1.24314785067792,1.27636226889888,0.026707731101115,2.04960064318226,0.00685214932207923,0.0868830474077417,0.00622284342893693,0.00685214932207923,-0.263116952592258,-0.120222843428937,1.24314785067792,1.27636226889888,0.026707731101115,0.0868830474077417,0.00622284342893693,0.00685214932207923
3y_5x_0z_f5_dark_v1.mp4,1.25,-0.35,-0.114,1.30307,5,358,175,488,176,489,348,318,325,150,172,130,171,22,41,40,1,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,35.5934298884021,0.434504579543798,0.189192770473749,0.00206085587231773,0.434504579543798,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,0.189192770473749,0.00206085587231773,0.434504579543798
3y_5x_0z_f5_dark_v2.mp4,1.25,-0.35,-0.114,1.30307,5,358,175,488,176,489,348,318,325,150,172,130,171,22,41,40,1,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,35.5934298884021,0.434504579543798,0.189192770473749,0.00206085587231773,0.434504579543798,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,0.189192770473749,0.00206085587231773,0.434504579543798
3y_5x_0z_f5_dark_v3.mp4,1.25,-0.35,-0.114,1.30307,5,358,175,488,176,489,348,318,325,150,172,130,171,22,41,40,1,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,35.5934298884021,0.434504579543798,0.189192770473749,0.00206085587231773,0.434504579543798,-0.160807229526251,-0.116060855872318,0.815495420456202,0.839262693153199,0.463807306846801,0.189192770473749,0.00206085587231773,0.434504579543798
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,811,230,957,229,954,373,810,370,140,144,146,144,4,2,1,1,0.512626816461686,-0.118862912482012,1.50541875210472,1.59474144114583,0.0502314411458309,3.25225742441492,0.00541875210471998,0.162626816461686,0.00486291248201247,0.00541875210471998,0.512626816461686,-0.118862912482012,1.50541875210472,1.59474144114583,0.0502314411458309,0.162626816461686,0.00486291248201247,0.00541875210471998
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,693,231,835,230,834,372,693,370,139,142,142,141,3,1,0,1,0.308543734388396,-0.118773868743078,1.50673104454259,1.54257735900503,0.0281073590050311,1.85592048736727,0.00673104454258899,0.133543734388396,0.00477386874307757,0.00673104454258899,0.308543734388396,-0.118773868743078,1.50673104454259,1.54257735900503,0.0281073590050311,0.133543734388396,0.00477386874307757,0.00673104454258899
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,582,232,722,231,721,372,583,371,139,141,140,138,2,2,1,1,0.115885230344874,-0.117094525216328,1.50900914170454,1.51797533056226,0.0136453305622584,0.907070294566908,0.00900914170454103,0.115885230344874,0.00309452521632796,0.00900914170454103,0.115885230344874,-0.117094525216328,1.50900914170454,1.51797533056226,0.0136453305622584,0.115885230344874,0.00309452521632796,0.00900914170454103
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,479,231,619,232,618,372,480,369,138,140,140,138,2,2,1,1,-0.0623519876409751,-0.117672599081276,1.5085901498261,1.51445661908477,1.33809152300657e-05,0.000883537820495994,0.00859014982610473,0.112648012359025,0.00367259908127589,0.00859014982610473,-0.0623519876409751,-0.117672599081276,1.5085901498261,1.51445661908477,1.33809152300657e-05,0.112648012359025,0.00367259908127589,0.00859014982610473
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,362,228,503,229,502,370,363,367,139,141,141,139,2,2,1,1,-0.259576972661128,-0.120564784658271,1.49781627941431,1.52491628587085,0.0195937141291527,1.26860390215361,0.00218372058568939,0.0904230273388716,0.00656478465827109,0.00218372058568939,-0.259576972661128,-0.120564784658271,1.49781627941431,1.52491628587085,0.0195937141291527,0.0904230273388716,0.00656478465827109,0.00218372058568939
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,790,249,913,248,912,370,790,368,119,122,123,122,3,1,0,1,0.539718929321829,-0.123670730953277,1.77128549679183,1.85581337518294,0.0675233751829414,3.77586270587776,0.0212854967918303,0.189718929321829,0.00967073095327745,0.0212854967918303,0.539718929321829,-0.123670730953277,1.77128549679183,1.85581337518294,0.0675233751829414,0.189718929321829,0.00967073095327745,0.0212854967918303
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,251,803,250,802,370,683,369,118,120,121,119,2,2,1,1,0.320107441602153,-0.120432841859271,1.77107128093058,1.80379220690867,0.0413722069086739,2.34746580886928,0.0210712809305809,0.145107441602153,0.0064328418592709,0.0210712809305809,0.320107441602153,-0.120432841859271,1.77107128093058,1.80379220690867,0.0413722069086739,0.145107441602153,0.0064328418592709,0.0210712809305809
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,252,706,250,706,370,588,368,116,120,119,118,4,1,1,2,0.123758895102743,-0.120274039557973,1.76382562996264,1.77224799664769,0.0185379966476855,1.05707309918319,0.0138256299626363,0.123758895102743,0.00627403955797348,0.0138256299626363,0.123758895102743,-0.120274039557973,1.76382562996264,1.77224799664769,0.0185379966476855,0.123758895102743,0.00627403955797348,0.0138256299626363
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,251,620,251,620,370,503,369,118,119,119,117,1,2,2,0,-0.0485952476712261,-0.119756284310834,1.77442163424954,1.77912203117745,0.0167020311774535,0.947675989687674,0.0244216342495442,0.126404752328774,0.005756284310834,0.0244216342495442,-0.0485952476712261,-0.119756284310834,1.77442163424954,1.77912203117745,0.0167020311774535,0.126404752328774,0.005756284310834,0.0244216342495442
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,250,526,250,526,370,407,368,118,120,120,119,2,1,1,0,-0.236706988446811,-0.119580211627686,1.74766299784427,1.76766953343279,0.0206204665672096,1.15308292095855,0.00233700215573096,0.113293011553189,0.00558021162768561,0.00233700215573096,-0.236706988446811,-0.119580211627686,1.74766299784427,1.76766953343279,0.0206204665672096,0.113293011553189,0.00558021162768561,0.00233700215573096
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,770,263,876,262,875,367,770,366,103,105,106,105,2,1,0,1,0.556828013347788,-0.12922265766575,2.0431498780265,2.1216072576664,0.0880172576663996,4.32817124722287,0.0431498780264983,0.206828013347788,0.0152226576657496,0.0431498780264983,0.556828013347788,-0.12922265766575,2.0431498780265,2.1216072576664,0.0880172576663996,0.206828013347788,0.0152226576657496,0.0431498780264983
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,685,262,789,261,788,366,685,364,102,105,104,103,3,1,0,1,0.355651961273625,-0.132098879530285,2.04539126108249,2.08027975100551,0.06939975100551,3.45121295181761,0.0453912610824885,0.180651961273625,0.018098879530285,0.0453912610824885,0.355651961273625,-0.132098879530285,2.04539126108249,2.08027975100551,0.06939975100551,0.180651961273625,0.018098879530285,0.0453912610824885
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,263,709,262,709,366,607,365,102,104,104,102,2,2,2,1,0.16895585008601,-0.128801097886466,2.03303490846449,2.0441053644884,0.0408553644883991,2.03945411148879,0.033034908464487,0.16895585008601,0.0148010978864657,0.033034908464487,0.16895585008601,-0.128801097886466,2.03303490846449,2.0441053644884,0.0408553644883991,0.16895585008601,0.0148010978864657,0.033034908464487
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,529,263,631,262,632,366,530,365,102,104,102,102,2,0,1,1,-0.010900664491628,-0.129607017622265,2.03077017490031,2.03493103243524,0.0240510324352354,1.19604513622073,0.0307701749003098,0.164099335508372,0.0156070176222648,0.0307701749003098,-0.010900664491628,-0.129607017622265,2.03077017490031,2.03493103243524,0.0240510324352354,0.164099335508372,0.0156070176222648,0.0307701749003098
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,262,541,262,541,366,439,365,103,104,104,102,1,2,2,0,-0.220461599523576,-0.128265329417409,2.02418899771422,2.04019518920675,0.00660518920674757,0.324804370927649,0.0241889977142216,0.129538400476424,0.0142653294174089,0.0241889977142216,-0.220461599523576,-0.128265329417409,2.02418899771422,2.04019518920675,0.00660518920674757,0.129538400476424,0.0142653294174089,0.0241889977142216
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,275,847,274,846,367,754,365,90,93,94,92,3,2,1,1,0.567309372165752,-0.129908491037763,2.30347656946061,2.37586204267942,0.09595204267942,4.20858905305122,0.0534765694606096,0.217309372165752,0.0159084910377632,0.0534765694606096,0.567309372165752,-0.129908491037763,2.30347656946061,2.37586204267942,0.09595204267942,0.217309372165752,0.0159084910377632,0.0534765694606096
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,680,275,772,274,772,366,681,365,90,92,92,91,2,1,1,1,0.375398748325041,-0.131674161155011,2.31550179090674,2.34942777046927,0.0897577704692685,3.97216277019514,0.0655017909067386,0.200398748325041,0.017674161155011,0.0655017909067386,0.375398748325041,-0.131674161155011,2.31550179090674,2.34942777046927,0.0897577704692685,0.200398748325041,0.017674161155011,0.0655017909067386
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,275,707,274,707,366,617,365,90,92,92,90,2,2,2,1,0.200643399483859,-0.12928111863226,2.28779885394627,2.30021628928871,0.0473262892887112,2.10069241235529,0.0377988539462728,0.200643399483859,0.0152811186322598,0.0377988539462728,0.200643399483859,-0.12928111863226,2.28779885394627,2.30021628928871,0.0473262892887112,0.200643399483859,0.0152811186322598,0.0377988539462728
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,542,275,633,274,633,366,544,365,90,92,91,89,2,2,2,1,0.00733048445882668,-0.128552100167048,2.27879028609788,2.28242514586433,0.0227551458643291,1.00701190281453,0.0287902860978768,0.182330484458827,0.0145521001670477,0.0287902860978768,0.00733048445882668,-0.128552100167048,2.27879028609788,2.28242514586433,0.0227551458643291,0.182330484458827,0.0145521001670477,0.0287902860978768
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,274,539,273,540,365,449,364,90,92,92,91,2,1,2,1,-0.235162961209152,-0.129918015861731,2.25198056939492,2.26794990996327,0.0119600900367325,0.524586059832734,0.00198056939492419,0.114837038790848,0.0159180158617307,0.00198056939492419,-0.235162961209152,-0.129918015861731,2.25198056939492,2.26794990996327,0.0119600900367325,0.114837038790848,0.0159180158617307,0.00198056939492419
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,757,283,841,283,840,366,758,364,81,83,84,82,2,2,1,0,0.628806923261854,-0.133547770767356,2.56200538941616,2.64142097538738,0.114470975387383,4.53000555560589,0.062005389416163,0.278806923261854,0.0195477707673556,0.062005389416163,0.628806923261854,-0.133547770767356,2.56200538941616,2.64142097538738,0.114470975387383,0.278806923261854,0.0195477707673556,0.062005389416163
8y_1x_1z_f5_dark.mp4,2.5,0.35,0.126,2.52752,5,761,381,844,381,844,465,762,462,81,84,83,82,3,1,1,0,0.638601179405525,0.151998707111721,2.56382670339681,2.64653026401595,0.119010264015946,4.70857852819943,0.0638267033968094,0.288601179405525,0.0259987071117208,0.0638267033968094,0.638601179405525,0.151998707111721,2.56382670339681,2.64653026401595,0.119010264015946,0.288601179405525,0.0259987071117208,0.0638267033968094
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,284,765,283,765,366,684,364,80,83,82,81,3,1,1,1,0.407960272980696,-0.133005310941787,2.55699929019315,2.59275285500132,0.0840428550013192,3.3500426514551,0.0569992901931529,0.232960272980696,0.0190053109417871,0.0569992901931529,0.407960272980696,-0.133005310941787,2.55699929019315,2.59275285500132,0.0840428550013192,0.232960272980696,0.0190053109417871,0.0569992901931529
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,285,697,284,697,366,616,364,79,82,82,81,3,1,1,1,0.205534752997436,-0.129795238919512,2.52646937920086,2.53813688810818,0.0355368881081812,1.41999872565257,0.0264693792008628,0.205534752997436,0.015795238919512,0.0264693792008628,0.205534752997436,-0.129795238919512,2.52646937920086,2.53813688810818,0.0355368881081812,0.205534752997436,0.015795238919512,0.0264693792008628
8y_3x_1z_f5_dark.mp4,2.5,0,0.126,2.50317,5,598,381,679,381,679,463,599,462,81,82,81,80,1,1,1,0,0.158341708912062,0.152107318381919,2.56530397113469,2.5746831256304,0.071513125630398,2.85690247288031,0.0653039711346852,0.158341708912062,0.0261073183819187,0.0653039711346852,0.158341708912062,0.152107318381919,2.56530397113469,2.5746831256304,0.071513125630398,0.158341708912062,0.0261073183819187,0.0653039711346852
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,284,634,283,634,365,554,364,80,82,82,80,2,2,2,1,0.0239401407544941,-0.130565627360013,2.51760875683781,2.52110578236885,0.0123957823688512,0.494109816154565,0.0176087568378054,0.198940140754494,0.0165656273600127,0.0176087568378054,0.0239401407544941,-0.130565627360013,2.51760875683781,2.52110578236885,0.0123957823688512,0.198940140754494,0.0165656273600127,0.0176087568378054
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,462,281,544,281,545,363,463,362,81,82,82,82,1,0,1,0,-0.236832321343957,-0.139585620884552,2.5438418491163,2.55865297516219,0.0317029751621907,1.25459447801463,0.0438418491163,0.113167678656043,0.0255856208845516,0.0438418491163,-0.236832321343957,-0.139585620884552,2.5438418491163,2.55865297516219,0.0317029751621907,0.113167678656043,0.0255856208845516,0.0438418491163
8y_5x_1z_f5_dark.mp4,2.5,-0.35,0.126,2.52752,5,451,380,534,379,534,461,452,460,80,82,83,82,2,1,1,1,-0.260505364516547,0.140785983169393,2.47051399519779,2.48819676441937,0.0393232355806332,1.5558031422356,0.0294860048022123,0.0894946354834528,0.0147859831693928,0.0294860048022123,-0.260505364516547,0.140785983169393,2.47051399519779,2.48819676441937,0.0393232355806332,0.0894946354834528,0.0147859831693928,0.0294860048022123
