video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference,pnp_custom_x,pnp_custom_y,pnp_custom_z,pnp_custom_distance,error_dist_abs,error_dist_pct,error_depth_abs,error_x_abs,error_y_abs,error_z_abs,error_3d_abs,pnp_builtin_x,pnp_builtin_y,pnp_builtin_z,pnp_builtin_distance,error_builtin_dist_abs,error_builtin_x_abs,error_builtin_y_abs,error_builtin_z_abs,error_builtin_3d_abs
3y_1x_0z_f5_dark.mp4,1.25,0.35,-0.114,1.30307,5,828,201,1005,200,1003,374,827,372,171,174,177,176,3,1,1,1,0.363875125306994,-0.109249382474042,1.22340587789855,1.28103960768778,0.0220303923122229,1.69065302034602,0.0265941221014534,0.0138751253069943,0.00475061752595798,0.0265941221014534,0.0303699654183166,0.363875125306994,-0.109249382474042,1.22340587789855,1.28103960768778,0.0220303923122229,0.0138751253069943,0.00475061752595798,0.0265941221014534,0.0303699654183166
3y_2x_0z_f5_dark.mp4,1.25,0.175,-0.114,1.26733,5,704,203,877,202,875,374,703,372,169,172,173,172,3,1,1,1,0.189154552252836,-0.108811439786754,1.23084025784179,1.25003484527051,0.0172951547294871,1.36469228452629,0.0191597421582124,0.0141545522528359,0.00518856021324604,0.0191597421582124,0.0243796682941734,0.189154552252836,-0.108811439786754,1.23084025784179,1.25003484527051,0.0172951547294871,0.0141545522528359,0.00518856021324604,0.0191597421582124,0.0243796682941734
3y_3x_0z_f5_dark.mp4,1.25,0,-0.114,1.25519,5,563,204,734,203,733,374,564,372,168,171,171,169,3,2,1,1,-0.0109691760599834,-0.107950485934933,1.2309588571755,1.23573190389171,0.0194580961082915,1.55021121171229,0.0190411428245039,0.0109691760599834,0.00604951406506717,0.0190411428245039,0.0227922040163191,-0.0109691760599834,-0.107950485934933,1.2309588571755,1.23573190389171,0.0194580961082915,0.0109691760599834,0.00604951406506717,0.0190411428245039,0.0227922040163191
3y_4x_0z_f5_dark.mp4,1.25,-0.175,-0.114,1.26733,5,458,203,626,203,627,373,459,372,169,170,168,168,1,0,1,0,-0.161415303452645,-0.109809946606272,1.2374338943015,1.25273930541376,0.0145906945862377,1.15129402651541,0.0125661056985007,0.0135846965473553,0.00419005339372829,0.0125661056985007,0.0189738646604194,-0.161415303452645,-0.109809946606272,1.2374338943015,1.25273930541376,0.0145906945862377,0.0135846965473553,0.00419005339372829,0.0125661056985007,0.0189738646604194
3y_5x_0z_f5_dark.mp4,1.25,-0.35,-0.114,1.30307,5,312,198,483,199,484,370,313,369,171,171,171,171,0,0,1,1,-0.363549298602392,-0.114162182511596,1.23087696605851,1.28851045863179,0.0145595413682096,1.11732611204383,0.0191230339414892,0.0135492986023925,0.00016218251159629,0.0191230339414892,0.0234371547528963,-0.363549298602392,-0.114162182511596,1.23087696605851,1.28851045863179,0.0145595413682096,0.0135492986023925,0.00016218251159629,0.0191230339414892,0.0234371547528963
4y_1x_0z_f5_dark.mp4,1.5,0.35,-0.114,1.54451,5,810,230,956,228,955,373,809,371,141,145,146,146,4,0,1,2,0.384218584670147,-0.10962232524656,1.48112565704051,1.53407111534703,0.0104388846529682,0.675870318286587,0.0188743429594864,0.0342185846701472,0.00437767475343995,0.0188743429594864,0.0393232297151092,0.384218584670147,-0.10962232524656,1.48112565704051,1.53407111534703,0.0104388846529682,0.0342185846701472,0.00437767475343995,0.0188743429594864,0.0393232297151092
4y_2x_0z_f5_dark.mp4,1.5,0.175,-0.114,1.51447,5,692,231,835,229,834,372,692,370,139,143,143,142,4,1,0,2,0.182888608312373,-0.109824511306284,1.48601572779697,1.50125028212955,0.0132197178704481,0.872894007173999,0.0139842722030299,0.00788860831237281,0.0041754886937161,0.0139842722030299,0.0165898980101091,0.182888608312373,-0.109824511306284,1.48601572779697,1.50125028212955,0.0132197178704481,0.00788860831237281,0.0041754886937161,0.0139842722030299,0.0165898980101091
4y_3x_0z_f5_dark.mp4,1.5,0,-0.114,1.50433,5,581,232,722,231,722,372,582,371,139,141,141,140,2,1,1,1,-0.00724722105040295,-0.108391695613528,1.48815708378599,1.49211688145177,0.0122131185482344,0.811864321540777,0.011842916214013,0.00724722105040295,0.00560830438647235,0.011842916214013,0.0149743098504359,-0.00724722105040295,-0.108391695613528,1.48815708378599,1.49211688145177,0.0122131185482344,0.00724722105040295,0.00560830438647235,0.011842916214013,0.0149743098504359
4y_4x_0z_f5_dark.mp4,1.5,-0.175,-0.114,1.51447,5,478,231,619,231,619,372,479,370,139,141,141,140,2,1,1,0,-0.183081468572204,-0.108615954294557,1.48081447521308,1.49603735236205,0.0184326476379462,1.21710219667251,0.0191855247869193,0.00808146857220418,0.00538404570544292,0.0191855247869193,0.0215030798675751,-0.183081468572204,-0.108615954294557,1.48081447521308,1.49603735236205,0.0184326476379462,0.00808146857220418,0.00538404570544292,0.0191855247869193,0.0215030798675751
4y_5x_0z_f5_dark.mp4,1.5,-0.35,-0.114,1.54451,5,361,228,503,229,503,370,362,368,140,141,142,141,1,1,1,1,-0.380189455507035,-0.112200983256005,1.48100753574654,1.53313939472587,0.0113706052741331,0.736194992206793,0.0189924642534571,0.0301894555070352,0.00179901674399549,0.0189924642534571,0.0357120901583102,-0.380189455507035,-0.112200983256005,1.48100753574654,1.53313939472587,0.0113706052741331,0.0301894555070352,0.00179901674399549,0.0189924642534571,0.0357120901583102
5y_1x_0z_f5_dark.mp4,1.75,0.35,-0.114,1.78829,5,789,249,914,248,912,370,789,368,119,122,125,123,3,2,0,1,0.390289112191178,-0.111778469480709,1.74340795023236,1.79005343447279,0.0017634344727866,0.0986100952746252,0.00659204976764216,0.0402891121911775,0.00222153051929125,0.00659204976764216,0.0408852403581109,0.390289112191178,-0.111778469480709,1.74340795023236,1.79005343447279,0.0017634344727866,0.0402891121911775,0.00222153051929125,0.00659204976764216,0.0408852403581109
5y_2x_0z_f5_dark.mp4,1.75,0.175,-0.114,1.76242,5,682,250,803,250,802,371,682,369,119,121,121,120,2,1,0,0,0.173897552441598,-0.110179716123111,1.74679934922165,1.75888825541344,0.00353174458655903,0.20039176737435,0.00320065077834686,0.001102447558402,0.00382028387688937,0.00320065077834686,0.00510432413978382,0.173897552441598,-0.110179716123111,1.74679934922165,1.75888825541344,0.00353174458655903,0.001102447558402,0.00382028387688937,0.00320065077834686,0.00510432413978382
5y_3x_0z_f5_dark.mp4,1.75,0,-0.114,1.75371,5,587,250,707,250,707,370,588,369,119,120,120,119,1,1,1,0,-0.0170848098620299,-0.110768321312589,1.74716294871106,1.75075408926644,0.00295591073356394,0.168551854842815,0.0028370512889424,0.0170848098620299,0.0032316786874108,0.0028370512889424,0.017617699485928,-0.0170848098620299,-0.110768321312589,1.74716294871106,1.75075408926644,0.00295591073356394,0.0170848098620299,0.0032316786874108,0.0028370512889424,0.017617699485928
5y_4x_0z_f5_dark.mp4,1.75,-0.175,-0.114,1.76242,5,501,250,620,250,621,370,502,369,119,120,119,119,1,0,1,0,-0.190638268600674,-0.111014064824194,1.74425133771757,1.75814669500965,0.00427330499034539,0.24246802636973,0.00574866228243409,0.0156382686006744,0.0029859351758056,0.00574866228243409,0.0169268535687656,-0.190638268600674,-0.111014064824194,1.74425133771757,1.75814669500965,0.00427330499034539,0.0156382686006744,0.0029859351758056,0.00574866228243409,0.0169268535687656
5y_5x_0z_f5_dark.mp4,1.75,-0.35,-0.114,1.78829,5,406,249,527,250,526,370,406,368,119,120,121,120,1,1,0,1,-0.377913373067394,-0.110690519697675,1.73372621975253,1.77788568635655,0.0104043136434482,0.581802372291305,0.0162737802474722,0.027913373067394,0.00330948030232522,0.0162737802474722,0.0324799165549114,-0.377913373067394,-0.110690519697675,1.73372621975253,1.77788568635655,0.0104043136434482,0.027913373067394,0.00330948030232522,0.0162737802474722,0.0324799165549114
6y_1x_0z_f5_dark.mp4,2,0.35,-0.114,2.03359,5,769,263,877,262,875,368,769,366,103,106,108,106,3,2,0,1,0.383465760935048,-0.114827566399751,2.00381053597903,2.04340109227615,0.00981109227615118,0.482451835234791,0.00381053597903369,0.0334657609350478,0.000827566399750942,0.00381053597903369,0.0336921683118685,0.383465760935048,-0.114827566399751,2.00381053597903,2.04340109227615,0.00981109227615118,0.0334657609350478,0.000827566399750942,0.00381053597903369,0.0336921683118685
6y_2x_0z_f5_dark.mp4,2,0.175,-0.114,2.01088,5,684,261,790,261,789,366,684,364,103,105,106,105,2,1,0,0,0.186688962720149,-0.119449614383086,2.00227306485093,2.01450202417504,0.00362202417504065,0.180121348615564,0.00227306485093148,0.0116889627201487,0.00544961438308571,0.00227306485093148,0.0130956851754271,0.186688962720149,-0.119449614383086,2.00227306485093,2.01450202417504,0.00362202417504065,0.0116889627201487,0.00544961438308571,0.00227306485093148,0.0130956851754271
6y_3x_0z_f5_dark.mp4,2,0,-0.114,2.00325,5,605,262,709,261,709,366,606,365,103,105,104,103,2,1,1,1,0.00298430402996388,-0.118309872461554,2.00172613128154,2.00522159290383,0.00197159290382531,0.098419713157385,0.00172613128153509,0.00298430402996388,0.00430987246155398,0.00172613128153509,0.00551911228180892,0.00298430402996388,-0.118309872461554,2.00172613128154,2.00522159290383,0.00197159290382531,0.00298430402996388,0.00430987246155398,0.00172613128153509,0.00551911228180892
6y_4x_0z_f5_dark.mp4,2,-0.175,-0.114,2.01088,5,528,263,632,262,632,366,529,365,102,104,104,103,2,1,1,1,-0.174426156683778,-0.116733358318036,1.99499507884401,2.00600511606813,0.00487488393186863,0.242425402404352,0.00500492115598572,0.000573843316222095,0.0027333583180361,0.00500492115598572,0.00573147272731742,-0.174426156683778,-0.116733358318036,1.99499507884401,2.00600511606813,0.00487488393186863,0.000573843316222095,0.0027333583180361,0.00500492115598572,0.00573147272731742
6y_5x_0z_f5_dark.mp4,2,-0.35,-0.114,2.03359,5,437,261,542,262,542,366,438,365,104,104,105,104,0,1,1,1,-0.383652680329258,-0.118638615827518,2.01023832166031,2.04995673372902,0.0163667337290248,0.804819738935811,0.0102383216603141,0.0336526803292584,0.00463861582751829,0.0102383216603141,0.035480175881168,-0.383652680329258,-0.118638615827518,2.01023832166031,2.04995673372902,0.0163667337290248,0.0336526803292584,0.00463861582751829,0.0102383216603141,0.035480175881168
7y_1x_0z_f5_dark.mp4,2.25,0.35,-0.114,2.27991,5,753,274,847,273,846,367,753,365,91,94,94,93,3,1,0,1,0.37481172444886,-0.117601406046173,2.26646661218103,2.30025755593145,0.020347555931453,0.892471892813882,0.0164666121810346,0.0248117244488596,0.00360140604617301,0.0164666121810346,0.0299956848956003,0.37481172444886,-0.117601406046173,2.26646661218103,2.30025755593145,0.020347555931453,0.0248117244488596,0.00360140604617301,0.0164666121810346,0.0299956848956003
7y_2x_0z_f5_dark.mp4,2.25,0.175,-0.114,2.25967,5,679,274,771,273,771,367,680,365,91,94,92,91,3,1,1,1,0.179547866651293,-0.116912239258255,2.25170749220285,2.26187809984311,0.00220809984310888,0.0977178014094483,0.00170749220285327,0.00454786665129278,0.00291223925825541,0.00170749220285327,0.00566389955755483,0.179547866651293,-0.116912239258255,2.25170749220285,2.26187809984311,0.00220809984310888,0.00454786665129278,0.00291223925825541,0.00170749220285327,0.00566389955755483
7y_3x_0z_f5_dark.mp4,2.25,0,-0.114,2.25289,5,615,274,707,273,707,366,616,365,91,93,92,91,2,1,1,1,0.0137851741057672,-0.117715992215292,2.25388451275448,2.25699855619867,0.00410855619866668,0.182368255825481,0.00388451275448176,0.0137851741057672,0.00371599221529162,0.00388451275448176,0.014796251640539,0.0137851741057672,-0.117715992215292,2.25388451275448,2.25699855619867,0.00410855619866668,0.0137851741057672,0.00371599221529162,0.00388451275448176,0.014796251640539
7y_4x_0z_f5_dark.mp4,2.25,-0.175,-0.114,2.25967,5,541,275,633,273,634,366,543,365,90,93,92,91,3,1,2,2,-0.17397958991113,-0.114219667249462,2.200100110313,2.2099220632166,0.0497479367833993,2.20155760723465,0.0498998896869955,0.00102041008887033,0.000219667249461764,0.0498998896869955,0.0499108052552178,-0.17397958991113,-0.114219667249462,2.200100110313,2.2099220632166,0.0497479367833993,0.00102041008887033,0.000219667249461764,0.0498998896869955,0.0499108052552178
7y_5x_0z_f5_dark.mp4,2.25,-0.35,-0.114,2.27991,5,447,272,540,273,540,365,448,364,92,92,93,92,0,1,1,1,-0.422766426072134,-0.120983901271667,2.26934251558169,2.31155445715807,0.0316444571580723,1.38796957590748,0.0193425155816902,0.0727664260721336,0.00698390127166726,0.0193425155816902,0.0756165362160394,-0.422766426072134,-0.120983901271667,2.26934251558169,2.31155445715807,0.0316444571580723,0.0727664260721336,0.00698390127166726,0.0193425155816902,0.0756165362160394
8y_1x_0z_f5_dark.mp4,2.5,0.35,-0.114,2.52695,5,756,283,841,282,840,366,757,365,82,84,85,83,2,2,1,1,0.411223550560586,-0.117021286233283,2.50363124623797,2.53987562827521,0.012925628275215,0.511511041976099,0.00363124623796596,0.0612235505605859,0.00302128623328252,0.00363124623796596,0.0614055149232444,0.411223550560586,-0.117021286233283,2.50363124623797,2.53987562827521,0.012925628275215,0.0612235505605859,0.00302128623328252,0.00363124623796596,0.0614055149232444
8y_2x_0z_f5_dark.mp4,2.5,0.175,-0.114,2.50871,5,683,283,766,283,766,366,683,365,82,83,83,83,1,0,0,0,0.200952945576362,-0.119025529836399,2.52926295879939,2.54002367663045,0.0313136766304547,1.24819834219398,0.0292629587993893,0.0259529455763617,0.00502552983639912,0.0292629587993893,0.0394351631405385,0.200952945576362,-0.119025529836399,2.52926295879939,2.54002367663045,0.0313136766304547,0.0259529455763617,0.00502552983639912,0.0292629587993893,0.0394351631405385
8y_3x_0z_f5_dark.mp4,2.5,0,-0.114,2.5026,5,615,284,697,283,697,366,616,365,81,83,82,81,2,1,1,1,0.000849772405794301,-0.116678076285781,2.50940927968269,2.51212050438599,0.00952050438598562,0.380424533924144,0.0094092796826919,0.000849772405794301,0.00267807628578107,0.0094092796826919,0.00981981414698012,0.000849772405794301,-0.116678076285781,2.50940927968269,2.51212050438599,0.00952050438598562,0.000849772405794301,0.00267807628578107,0.0094092796826919,0.00981981414698012
8y_4x_0z_f5_dark.mp4,2.5,-0.175,-0.114,2.50871,5,552,283,634,283,634,366,553,365,82,83,82,81,1,1,1,0,-0.181786187404255,-0.11782972894343,2.51893919845728,2.52823747865552,0.0195274786555246,0.778387245059199,0.0189391984572769,0.00678618740425499,0.00382972894342977,0.0189391984572769,0.0204795605780478,-0.181786187404255,-0.11782972894343,2.51893919845728,2.52823747865552,0.0195274786555246,0.00678618740425499,0.00382972894342977,0.0189391984572769,0.0204795605780478
8y_5x_0z_f5_dark.mp4,2.5,-0.35,-0.114,2.52695,5,461,281,545,281,545,364,462,362,81,83,84,83,2,1,1,0,-0.426710656880517,-0.119584248720281,2.42431786889302,2.46448767630747,0.0624623236925324,2.47184644304527,0.0756821311069822,0.0767106568805168,0.00558424872028142,0.0756821311069822,0.107905021577797,-0.426710656880517,-0.119584248720281,2.42431786889302,2.46448767630747,0.0624623236925324,0.0767106568805168,0.00558424872028142,0.0756821311069822,0.107905021577797
