video_name,noiseFlag,normFlag,SER,BER,symbolMSE,symbolNMSE,vertical_dimension,horizontal_dimension,status
1y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,6.669598e-04,0.001287,240.000000,240.000000,ok
1y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.242143e-03,0.004326,240.000000,240.000000,ok
1y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.125091e-03,0.002171,240.000000,240.000000,ok
1y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.686816e-04,0.001676,240.000000,240.000000,ok
1y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.164708e-03,0.002247,240.000000,240.000000,ok
2y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,6.517304e-04,0.001258,240.000000,240.000000,ok
2y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.987503e-04,0.001734,240.000000,240.000000,ok
2y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.189330e-03,0.002295,240.000000,240.000000,ok
2y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.719575e-04,0.001682,240.000000,240.000000,ok
2y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,7.115663e-04,0.001373,240.000000,240.000000,ok
3y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,6.679439e-04,0.001289,240.000000,240.000000,ok
3y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.036692e-03,0.002000,240.000000,240.000000,ok
3y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.033015e-03,0.001993,240.000000,240.000000,ok
3y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,9.950652e-04,0.001920,240.000000,240.000000,ok
3y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.912289e-03,0.003690,240.000000,240.000000,ok
4y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,7.176037e-04,0.001385,240.000000,240.000000,ok
4y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,9.449099e-04,0.001823,240.000000,240.000000,ok
4y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.691189e-04,0.001677,240.000000,240.000000,ok
4y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,9.290275e-04,0.001793,240.000000,240.000000,ok
4y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.456030e-04,0.001632,240.000000,240.000000,ok
5y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.307860e-03,0.002524,240.000000,240.000000,ok
5y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.144024e-04,0.001571,240.000000,240.000000,ok
5y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,8.662416e-04,0.001671,240.000000,240.000000,ok
5y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.245809e-03,0.002404,240.000000,240.000000,ok
5y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,9.136898e-04,0.001763,240.000000,240.000000,ok
6y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.351127e-03,0.002607,240.000000,240.000000,ok
6y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.037095e-03,0.002001,240.000000,240.000000,ok
6y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.403579e-03,0.002708,240.000000,240.000000,ok
6y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.504246e-03,0.002902,240.000000,240.000000,ok
6y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.249413e-03,0.002411,240.000000,240.000000,ok
7y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.772428e-03,0.003420,240.000000,240.000000,ok
7y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.659627e-03,0.003202,240.000000,240.000000,ok
7y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.750659e-03,0.003378,240.000000,240.000000,ok
7y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.070437e-03,0.003995,240.000000,240.000000,ok
7y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,2.035303e-03,0.003927,240.000000,240.000000,ok
8y_1x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.358958e-03,0.002622,240.000000,240.000000,ok
8y_2x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.716152e-03,0.003311,240.000000,240.000000,ok
8y_3x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.662627e-03,0.003208,240.000000,240.000000,ok
8y_4x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.563612e-03,0.003017,240.000000,240.000000,ok
8y_5x_0z_f5_dark.mp4,1,0,0.000000,0.000000,1.756903e-03,0.003390,240.000000,240.000000,ok
