video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3y_1x_0z_f5_dark.mp4,1.2500,0.3500,-0.11400,1.30307,5,829.0000,201.0000,1004.0000,200.0000,1002.0000,374.0000,827.0000,370.0000,169.0000,174.0000,175.0000,175.0000,5.0000,0.0000,2.0000,1.0000
3y_2x_0z_f5_dark.mp4,1.2500,0.1750,-0.11400,1.26733,5,704.0000,204.0000,877.0000,202.0000,875.0000,374.0000,704.0000,372.0000,168.0000,172.0000,173.0000,171.0000,4.0000,2.0000,0.0000,2.0000
3y_3x_0z_f5_dark.mp4,1.2500,0.0000,-0.11400,1.25519,5,564.0000,204.0000,733.0000,203.0000,733.0000,373.0000,565.0000,372.0000,168.0000,170.0000,169.0000,168.0000,2.0000,1.0000,1.0000,1.0000
3y_4x_0z_f5_dark.mp4,1.2500,-0.1750,-0.11400,1.26733,5,458.0000,204.0000,627.0000,204.0000,626.0000,373.0000,460.0000,371.0000,167.0000,169.0000,169.0000,166.0000,2.0000,3.0000,2.0000,0.0000
3y_5x_0z_f5_dark.mp4,1.2500,-0.3500,-0.11400,1.30307,5,312.0000,199.0000,483.0000,200.0000,483.0000,370.0000,315.0000,366.0000,167.0000,170.0000,171.0000,168.0000,3.0000,3.0000,3.0000,1.0000
3y_5x_0z_f5_dark_v1.mp4,1.2500,-0.3500,-0.11400,1.30307,5,358.0000,175.0000,488.0000,176.0000,489.0000,348.0000,318.0000,325.0000,150.0000,172.0000,130.0000,171.0000,22.0000,41.0000,40.0000,1.0000
3y_5x_0z_f5_dark_v2.mp4,1.2500,-0.3500,-0.11400,1.30307,5,358.0000,175.0000,488.0000,176.0000,489.0000,348.0000,318.0000,325.0000,150.0000,172.0000,130.0000,171.0000,22.0000,41.0000,40.0000,1.0000
3y_5x_0z_f5_dark_v3.mp4,1.2500,-0.3500,-0.11400,1.30307,5,358.0000,175.0000,488.0000,176.0000,489.0000,348.0000,318.0000,325.0000,150.0000,172.0000,130.0000,171.0000,22.0000,41.0000,40.0000,1.0000
4y_1x_0z_f5_dark.mp4,1.5000,0.3500,-0.11400,1.54451,5,811.0000,230.0000,957.0000,229.0000,954.0000,373.0000,810.0000,370.0000,140.0000,144.0000,146.0000,144.0000,4.0000,2.0000,1.0000,1.0000
4y_2x_0z_f5_dark.mp4,1.5000,0.1750,-0.11400,1.51447,5,693.0000,231.0000,835.0000,230.0000,834.0000,372.0000,693.0000,370.0000,139.0000,142.0000,142.0000,141.0000,3.0000,1.0000,0.0000,1.0000
4y_3x_0z_f5_dark.mp4,1.5000,0.0000,-0.11400,1.50433,5,582.0000,232.0000,722.0000,231.0000,721.0000,372.0000,583.0000,371.0000,139.0000,141.0000,140.0000,138.0000,2.0000,2.0000,1.0000,1.0000
4y_4x_0z_f5_dark.mp4,1.5000,-0.1750,-0.11400,1.51447,5,479.0000,231.0000,619.0000,232.0000,618.0000,372.0000,480.0000,369.0000,138.0000,140.0000,140.0000,138.0000,2.0000,2.0000,1.0000,1.0000
4y_5x_0z_f5_dark.mp4,1.5000,-0.3500,-0.11400,1.54451,5,362.0000,228.0000,503.0000,229.0000,502.0000,370.0000,363.0000,367.0000,139.0000,141.0000,141.0000,139.0000,2.0000,2.0000,1.0000,1.0000
5y_1x_0z_f5_dark.mp4,1.7500,0.3500,-0.11400,1.78829,5,790.0000,249.0000,913.0000,248.0000,912.0000,370.0000,790.0000,368.0000,119.0000,122.0000,123.0000,122.0000,3.0000,1.0000,0.0000,1.0000
5y_2x_0z_f5_dark.mp4,1.7500,0.1750,-0.11400,1.76242,5,682.0000,251.0000,803.0000,250.0000,802.0000,370.0000,683.0000,369.0000,118.0000,120.0000,121.0000,119.0000,2.0000,2.0000,1.0000,1.0000
5y_3x_0z_f5_dark.mp4,1.7500,0.0000,-0.11400,1.75371,5,587.0000,252.0000,706.0000,250.0000,706.0000,370.0000,588.0000,368.0000,116.0000,120.0000,119.0000,118.0000,4.0000,1.0000,1.0000,2.0000
5y_4x_0z_f5_dark.mp4,1.7500,-0.1750,-0.11400,1.76242,5,501.0000,251.0000,620.0000,251.0000,620.0000,370.0000,503.0000,369.0000,118.0000,119.0000,119.0000,117.0000,1.0000,2.0000,2.0000,0.0000
5y_5x_0z_f5_dark.mp4,1.7500,-0.3500,-0.11400,1.78829,5,406.0000,250.0000,526.0000,250.0000,526.0000,370.0000,407.0000,368.0000,118.0000,120.0000,120.0000,119.0000,2.0000,1.0000,1.0000,0.0000
6y_1x_0z_f5_dark.mp4,2.0000,0.3500,-0.11400,2.03359,5,770.0000,263.0000,876.0000,262.0000,875.0000,367.0000,770.0000,366.0000,103.0000,105.0000,106.0000,105.0000,2.0000,1.0000,0.0000,1.0000
6y_2x_0z_f5_dark.mp4,2.0000,0.1750,-0.11400,2.01088,5,685.0000,262.0000,789.0000,261.0000,788.0000,366.0000,685.0000,364.0000,102.0000,105.0000,104.0000,103.0000,3.0000,1.0000,0.0000,1.0000
6y_3x_0z_f5_dark.mp4,2.0000,0.0000,-0.11400,2.00325,5,605.0000,263.0000,709.0000,262.0000,709.0000,366.0000,607.0000,365.0000,102.0000,104.0000,104.0000,102.0000,2.0000,2.0000,2.0000,1.0000
6y_4x_0z_f5_dark.mp4,2.0000,-0.1750,-0.11400,2.01088,5,529.0000,263.0000,631.0000,262.0000,632.0000,366.0000,530.0000,365.0000,102.0000,104.0000,102.0000,102.0000,2.0000,0.0000,1.0000,1.0000
6y_5x_0z_f5_dark.mp4,2.0000,-0.3500,-0.11400,2.03359,5,437.0000,262.0000,541.0000,262.0000,541.0000,366.0000,439.0000,365.0000,103.0000,104.0000,104.0000,102.0000,1.0000,2.0000,2.0000,0.0000
7y_1x_0z_f5_dark.mp4,2.2500,0.3500,-0.11400,2.27991,5,753.0000,275.0000,847.0000,274.0000,846.0000,367.0000,754.0000,365.0000,90.0000,93.0000,94.0000,92.0000,3.0000,2.0000,1.0000,1.0000
7y_2x_0z_f5_dark.mp4,2.2500,0.1750,-0.11400,2.25967,5,680.0000,275.0000,772.0000,274.0000,772.0000,366.0000,681.0000,365.0000,90.0000,92.0000,92.0000,91.0000,2.0000,1.0000,1.0000,1.0000
7y_3x_0z_f5_dark.mp4,2.2500,0.0000,-0.11400,2.25289,5,615.0000,275.0000,707.0000,274.0000,707.0000,366.0000,617.0000,365.0000,90.0000,92.0000,92.0000,90.0000,2.0000,2.0000,2.0000,1.0000
7y_4x_0z_f5_dark.mp4,2.2500,-0.1750,-0.11400,2.25967,5,542.0000,275.0000,633.0000,274.0000,633.0000,366.0000,544.0000,365.0000,90.0000,92.0000,91.0000,89.0000,2.0000,2.0000,2.0000,1.0000
7y_5x_0z_f5_dark.mp4,2.2500,-0.3500,-0.11400,2.27991,5,447.0000,274.0000,539.0000,273.0000,540.0000,365.0000,449.0000,364.0000,90.0000,92.0000,92.0000,91.0000,2.0000,1.0000,2.0000,1.0000
8y_1x_0z_f5_dark.mp4,2.5000,0.3500,-0.11400,2.52695,5,757.0000,283.0000,841.0000,283.0000,840.0000,366.0000,758.0000,364.0000,81.0000,83.0000,84.0000,82.0000,2.0000,2.0000,1.0000,0.0000
8y_1x_1z_f5_dark.mp4,2.5000,0.3500,0.12600,2.52752,5,761.0000,381.0000,844.0000,381.0000,844.0000,465.0000,762.0000,462.0000,81.0000,84.0000,83.0000,82.0000,3.0000,1.0000,1.0000,0.0000
8y_2x_0z_f5_dark.mp4,2.5000,0.1750,-0.11400,2.50871,5,683.0000,284.0000,765.0000,283.0000,765.0000,366.0000,684.0000,364.0000,80.0000,83.0000,82.0000,81.0000,3.0000,1.0000,1.0000,1.0000
8y_3x_0z_f5.mp4,2.5000,0.0000,-0.11400,2.50260,5,614.0000,289.0000,692.0000,289.0000,692.0000,367.0000,615.0000,366.0000,77.0000,78.0000,78.0000,77.0000,1.0000,1.0000,1.0000,0.0000
8y_3x_0z_f5_dark.mp4,2.5000,0.0000,-0.11400,2.50260,5,615.0000,285.0000,697.0000,284.0000,697.0000,366.0000,616.0000,364.0000,79.0000,82.0000,82.0000,81.0000,3.0000,1.0000,1.0000,1.0000
8y_3x_1z_f5_dark.mp4,2.5000,0.0000,0.12600,2.50317,5,598.0000,381.0000,679.0000,381.0000,679.0000,463.0000,599.0000,462.0000,81.0000,82.0000,81.0000,80.0000,1.0000,1.0000,1.0000,0.0000
8y_4x_0z_f5_dark.mp4,2.5000,-0.1750,-0.11400,2.50871,5,552.0000,284.0000,634.0000,283.0000,634.0000,365.0000,554.0000,364.0000,80.0000,82.0000,82.0000,80.0000,2.0000,2.0000,2.0000,1.0000
8y_5x_0z_f5_dark.mp4,2.5000,-0.3500,-0.11400,2.52695,5,462.0000,281.0000,544.0000,281.0000,545.0000,363.0000,463.0000,362.0000,81.0000,82.0000,82.0000,82.0000,1.0000,0.0000,1.0000,0.0000
8y_5x_1z_f5_dark.mp4,2.5000,-0.3500,0.12600,2.52752,5,451.0000,380.0000,534.0000,379.0000,534.0000,461.0000,452.0000,460.0000,80.0000,82.0000,83.0000,82.0000,2.0000,1.0000,1.0000,1.0000
