video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3.10-1-f5_dark.mp4,3.0960,0.6300,-0.13185,3.16220,5,795.0000,291.0000,864.0000,291.0000,864.0000,359.0000,794.0000,359.0000,68.0000,68.0000,69.0000,70.0000,0.0000,1.0000,1.0000,0.0000
3.10-2-f5_dark.mp4,3.0960,0.3150,-0.13185,3.11478,5,709.0000,290.0000,778.0000,290.0000,778.0000,358.0000,709.0000,358.0000,68.0000,68.0000,69.0000,69.0000,0.0000,0.0000,0.0000,0.0000
3.10-3-f5_dark.mp4,3.0960,0.0000,-0.13185,3.09881,5,616.0000,299.0000,684.0000,299.0000,684.0000,367.0000,616.0000,367.0000,68.0000,68.0000,68.0000,68.0000,0.0000,0.0000,0.0000,0.0000
3.10-4-f5_dark.mp4,3.0960,-0.3150,-0.13185,3.11478,5,520.0000,291.0000,588.0000,291.0000,588.0000,359.0000,519.0000,359.0000,68.0000,68.0000,68.0000,69.0000,0.0000,1.0000,1.0000,0.0000
3.10-5-f5_dark.mp4,3.0960,-0.6300,-0.13185,3.16220,5,439.0000,290.0000,508.0000,290.0000,508.0000,358.0000,439.0000,358.0000,68.0000,68.0000,69.0000,69.0000,0.0000,0.0000,0.0000,0.0000
3.40-1-f5_dark.mp4,3.3960,0.6300,-0.13185,3.45646,5,780.0000,295.0000,844.0000,295.0000,843.0000,357.0000,780.0000,357.0000,62.0000,62.0000,64.0000,63.0000,0.0000,1.0000,0.0000,0.0000
3.40-2-f5_dark.mp4,3.3960,0.3150,-0.13185,3.41313,5,703.0000,297.0000,766.0000,297.0000,766.0000,359.0000,703.0000,359.0000,62.0000,62.0000,63.0000,63.0000,0.0000,0.0000,0.0000,0.0000
3.40-3-f5_dark.mp4,3.3960,0.0000,-0.13185,3.39856,5,623.0000,283.0000,686.0000,283.0000,686.0000,346.0000,623.0000,345.0000,62.0000,63.0000,63.0000,63.0000,1.0000,0.0000,0.0000,0.0000
3.40-4-f5_dark.mp4,3.3960,-0.3150,-0.13185,3.41313,5,531.0000,296.0000,593.0000,297.0000,593.0000,359.0000,531.0000,359.0000,63.0000,62.0000,62.0000,62.0000,1.0000,0.0000,0.0000,1.0000
3.40-5-f5_dark.mp4,3.3960,-0.6300,-0.13185,3.45646,5,440.0000,291.0000,504.0000,292.0000,504.0000,354.0000,441.0000,354.0000,63.0000,62.0000,64.0000,63.0000,1.0000,1.0000,1.0000,1.0000
