video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
1m_mid_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,349.0000,572.0000,347.0000,570.0000,589.0000,146.0000,590.0000,241.0000,242.0000,429.0000,424.0000,1.0000,5.0000,3.0000,2.0000
1m_mid_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,351.0000,572.0000,349.0000,570.0000,591.0000,146.0000,592.0000,241.0000,242.0000,429.0000,424.0000,1.0000,5.0000,3.0000,2.0000
1m_mid_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,350.0000,572.0000,348.0000,570.0000,591.0000,146.0000,592.0000,242.0000,243.0000,429.0000,424.0000,1.0000,5.0000,3.0000,2.0000
1m_mid_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,349.0000,572.0000,347.0000,569.0000,591.0000,146.0000,592.0000,243.0000,244.0000,429.0000,423.0000,1.0000,6.0000,3.0000,2.0000
1m_mid_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,351.0000,572.0000,349.0000,570.0000,591.0000,146.0000,593.0000,242.0000,242.0000,429.0000,424.0000,0.0000,5.0000,3.0000,2.0000
1m_mid_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,344.0000,572.0000,342.0000,569.0000,586.0000,147.0000,587.0000,243.0000,244.0000,429.0000,422.0000,1.0000,7.0000,4.0000,2.0000
1m_mid_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,346.0000,572.0000,344.0000,569.0000,587.0000,147.0000,588.0000,242.0000,243.0000,429.0000,422.0000,1.0000,7.0000,4.0000,2.0000
1m_mid_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,345.0000,572.0000,342.0000,570.0000,587.0000,146.0000,588.0000,243.0000,245.0000,429.0000,424.0000,2.0000,5.0000,3.0000,3.0000
1m_mid_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,347.0000,572.0000,344.0000,570.0000,587.0000,147.0000,588.0000,241.0000,243.0000,429.0000,423.0000,2.0000,6.0000,4.0000,3.0000
1m_mid_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,143.0000,348.0000,572.0000,345.0000,570.0000,588.0000,147.0000,590.0000,242.0000,243.0000,429.0000,423.0000,1.0000,6.0000,4.0000,3.0000
1m_right_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,503.0000,325.0000,493.0000,591.0000,193.0000,584.0000,208.0000,266.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,378.0000,503.0000,327.0000,494.0000,593.0000,193.0000,586.0000,208.0000,266.0000,307.0000,301.0000,58.0000,6.0000,3.0000,51.0000
1m_right_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,504.0000,325.0000,493.0000,591.0000,193.0000,584.0000,208.0000,266.0000,308.0000,300.0000,58.0000,8.0000,3.0000,51.0000
1m_right_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,504.0000,326.0000,494.0000,591.0000,193.0000,584.0000,208.0000,265.0000,308.0000,301.0000,57.0000,7.0000,3.0000,50.0000
