video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
1m_right_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,247.0000,368.0000,503.0000,325.0000,493.0000,591.0000,193.0000,583.0000,215.0000,266.0000,256.0000,300.0000,51.0000,44.0000,54.0000,43.0000
1m_right_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,219.0000,392.0000,503.0000,326.0000,494.0000,591.0000,193.0000,584.0000,192.0000,265.0000,284.0000,301.0000,73.0000,17.0000,26.0000,66.0000
1m_right_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,239.0000,369.0000,504.0000,325.0000,494.0000,591.0000,193.0000,584.0000,215.0000,266.0000,265.0000,301.0000,51.0000,36.0000,46.0000,44.0000
1m_right_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,376.0000,503.0000,325.0000,493.0000,590.0000,193.0000,583.0000,207.0000,265.0000,307.0000,300.0000,58.0000,7.0000,3.0000,51.0000
1m_right_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,377.0000,503.0000,326.0000,494.0000,592.0000,193.0000,585.0000,208.0000,266.0000,307.0000,301.0000,58.0000,6.0000,3.0000,51.0000
1m_right_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,206.0000,373.0000,503.0000,324.0000,493.0000,590.0000,193.0000,583.0000,210.0000,266.0000,297.0000,300.0000,56.0000,3.0000,13.0000,49.0000
1m_right_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,375.0000,503.0000,325.0000,493.0000,590.0000,193.0000,583.0000,208.0000,265.0000,307.0000,300.0000,57.0000,7.0000,3.0000,50.0000
1m_right_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,196.0000,380.0000,503.0000,328.0000,493.0000,593.0000,193.0000,586.0000,206.0000,265.0000,307.0000,300.0000,59.0000,7.0000,3.0000,52.0000
3m_left_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,435.0000,539.0000,436.0000,631.0000,276.0000,634.0000,96.0000,92.0000,161.0000,160.0000,4.0000,1.0000,2.0000,1.0000
3m_left_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,274.0000,538.0000,436.0000,539.0000,437.0000,632.0000,276.0000,635.0000,97.0000,93.0000,162.0000,161.0000,4.0000,1.0000,2.0000,1.0000
